id,name,code,country_id/id
google_state_GB-R8,Craigavon,GB-R8,base.uk
google_state_GB-R9,Down,GB-R9,base.uk
google_state_GB-S1,Dungannon,GB-S1,base.uk
google_state_GB-S2,Fermanagh,GB-S2,base.uk
google_state_GB-S3,Larne,GB-S3,base.uk
google_state_GB-S4,Limavady,GB-S4,base.uk
google_state_GB-S5,Lisburn,GB-S5,base.uk
google_state_GB-S6,Derry,GB-S6,base.uk
google_state_GB-S7,Magherafelt,GB-S7,base.uk
google_state_GB-S8,Moyle,GB-S8,base.uk
google_state_GB-S9,Newry and Mourne,GB-S9,base.uk
google_state_GB-T1,Newtownabbey,GB-T1,base.uk
google_state_GB-T2,North Down,GB-T2,base.uk
google_state_GB-T3,Omagh,GB-T3,base.uk
google_state_GB-T4,Strabane,GB-T4,base.uk
google_state_GB-T5,Aberdeen City,GB-T5,base.uk
google_state_GB-T6,Aberdeenshire,GB-T6,base.uk
google_state_GB-T7,Angus,GB-T7,base.uk
google_state_GB-T8,Argyll and Bute,GB-T8,base.uk
google_state_GB-T9,"Scottish Borders, The",GB-T9,base.uk
google_state_GB-U1,Clackmannanshire,GB-U1,base.uk
google_state_GB-U2,Dumfries and Galloway,GB-U2,base.uk
google_state_GB-U3,Dundee City,GB-U3,base.uk
google_state_GB-U4,East Ayrshire,GB-U4,base.uk
google_state_GB-U5,East Dunbartonshire,GB-U5,base.uk
google_state_GB-U6,East Lothian,GB-U6,base.uk
google_state_GB-U7,East Renfrewshire,GB-U7,base.uk
google_state_GB-U8,"Edinburgh, City of",GB-U8,base.uk
google_state_GB-U9,Falkirk,GB-U9,base.uk
google_state_GB-V1,Fife,GB-V1,base.uk
google_state_GB-V2,Glasgow City,GB-V2,base.uk
google_state_GB-V3,Highland,GB-V3,base.uk
google_state_GB-V4,Inverclyde,GB-V4,base.uk
google_state_GB-V5,Midlothian,GB-V5,base.uk
google_state_GB-V6,Moray,GB-V6,base.uk
google_state_GB-V7,North Ayrshire,GB-V7,base.uk
google_state_GB-V8,North Lanarkshire,GB-V8,base.uk
google_state_GB-V9,Orkney,GB-V9,base.uk
google_state_GB-W1,Perth and Kinross,GB-W1,base.uk
google_state_GB-W2,Renfrewshire,GB-W2,base.uk
google_state_GB-W3,Shetland Islands,GB-W3,base.uk
google_state_GB-W4,South Ayrshire,GB-W4,base.uk
google_state_GB-W5,South Lanarkshire,GB-W5,base.uk
google_state_GB-W6,Stirling,GB-W6,base.uk
google_state_GB-W7,West Dunbartonshire,GB-W7,base.uk
google_state_GB-W8,Eilean Siar,GB-W8,base.uk
google_state_GB-W9,West Lothian,GB-W9,base.uk
google_state_GB-X1,Isle of Anglesey,GB-X1,base.uk
google_state_GB-X2,Blaenau Gwent,GB-X2,base.uk
google_state_GB-X3,Bridgend,GB-X3,base.uk
google_state_GB-X4,Caerphilly,GB-X4,base.uk
google_state_GB-X5,Cardiff,GB-X5,base.uk
google_state_GB-X6,Ceredigion,GB-X6,base.uk
google_state_GB-X7,Carmarthenshire,GB-X7,base.uk
google_state_GB-X8,Conwy,GB-X8,base.uk
google_state_GB-X9,Denbighshire,GB-X9,base.uk
google_state_GB-Y1,Flintshire,GB-Y1,base.uk
google_state_GB-Y2,Gwynedd,GB-Y2,base.uk
google_state_GB-Y3,Merthyr Tydfil,GB-Y3,base.uk
google_state_GB-Y4,Monmouthshire,GB-Y4,base.uk
google_state_GB-Y5,Neath Port Talbot,GB-Y5,base.uk
google_state_GB-Y6,Newport,GB-Y6,base.uk
google_state_GB-Y7,Pembrokeshire,GB-Y7,base.uk
google_state_GB-Y8,Powys,GB-Y8,base.uk
google_state_GB-Y9,Rhondda Cynon Taff,GB-Y9,base.uk
google_state_GB-Z1,Swansea,GB-Z1,base.uk
google_state_GB-Z2,Torfaen,GB-Z2,base.uk
google_state_GB-Z3,"Vale of Glamorgan, The",GB-Z3,base.uk
google_state_GB-Z4,Wrexham,GB-Z4,base.uk
google_state_GD-01,Saint Andrew,GD-01,base.gd
google_state_GD-02,Saint David,GD-02,base.gd
google_state_GD-03,Saint George,GD-03,base.gd
google_state_GD-04,Saint John,GD-04,base.gd
google_state_GD-05,Saint Mark,GD-05,base.gd
google_state_GD-06,Saint Patrick,GD-06,base.gd
google_state_GE-01,Abashis Raioni,GE-01,base.ge
google_state_GE-02,Abkhazia,GE-02,base.ge
google_state_GE-03,Adigenis Raioni,GE-03,base.ge
google_state_GE-04,Ajaria,GE-04,base.ge
google_state_GE-05,Akhalgoris Raioni,GE-05,base.ge
google_state_GE-06,Akhalk alak is Raioni,GE-06,base.ge
google_state_GE-07,Akhalts ikhis Raioni,GE-07,base.ge
google_state_GE-08,Akhmetis Raioni,GE-08,base.ge
google_state_GE-09,Ambrolauris Raioni,GE-09,base.ge
google_state_GE-10,Aspindzis Raioni,GE-10,base.ge
google_state_GE-11,Baghdat is Raioni,GE-11,base.ge
google_state_GE-12,Bolnisis Raioni,GE-12,base.ge
google_state_GE-13,Borjomis Raioni,GE-13,base.ge
google_state_GE-14,Chiat ura,GE-14,base.ge
google_state_GE-15,Ch khorotsqus Raioni,GE-15,base.ge
google_state_GE-16,Ch okhatauris Raioni,GE-16,base.ge
google_state_GE-17,Dedop listsqaros Raioni,GE-17,base.ge
google_state_GE-18,Dmanisis Raioni,GE-18,base.ge
google_state_GE-19,Dushet is Raioni,GE-19,base.ge
google_state_GE-20,Gardabanis Raioni,GE-20,base.ge
google_state_GE-21,Gori,GE-21,base.ge
google_state_GE-22,Goris Raioni,GE-22,base.ge
google_state_GE-23,Gurjaanis Raioni,GE-23,base.ge
google_state_GE-24,Javis Raioni,GE-24,base.ge
google_state_GE-25,K arelis Raioni,GE-25,base.ge
google_state_GE-26,Kaspis Raioni,GE-26,base.ge
google_state_GE-27,Kharagaulis Raioni,GE-27,base.ge
google_state_GE-28,Khashuris Raioni,GE-28,base.ge
google_state_GE-29,Khobis Raioni,GE-29,base.ge
google_state_GE-30,Khonis Raioni,GE-30,base.ge
google_state_GE-31,K ut aisi,GE-31,base.ge
google_state_GE-32,Lagodekhis Raioni,GE-32,base.ge
google_state_GE-33,Lanch khut is Raioni,GE-33,base.ge
google_state_GE-34,Lentekhis Raioni,GE-34,base.ge
google_state_GE-35,Marneulis Raioni,GE-35,base.ge
google_state_GE-36,Martvilis Raioni,GE-36,base.ge
google_state_GE-37,Mestiis Raioni,GE-37,base.ge
google_state_GE-38,Mts khet is Raioni,GE-38,base.ge
google_state_GE-39,Ninotsmindis Raioni,GE-39,base.ge
google_state_GE-40,Onis Raioni,GE-40,base.ge
google_state_GE-41,Ozurget is Raioni,GE-41,base.ge
google_state_GE-42,P ot i,GE-42,base.ge
google_state_GE-43,Qazbegis Raioni,GE-43,base.ge
google_state_GE-44,Qvarlis Raioni,GE-44,base.ge
google_state_GE-45,Rust avi,GE-45,base.ge
google_state_GE-46,Sach kheris Raioni,GE-46,base.ge
google_state_GE-47,Sagarejos Raioni,GE-47,base.ge
google_state_GE-48,Samtrediis Raioni,GE-48,base.ge
google_state_GE-49,Senakis Raioni,GE-49,base.ge
google_state_GE-50,Sighnaghis Raioni,GE-50,base.ge
google_state_GE-51,T bilisi,GE-51,base.ge
google_state_GE-52,T elavis Raioni,GE-52,base.ge
google_state_GE-53,T erjolis Raioni,GE-53,base.ge
google_state_GE-54,T et ritsqaros Raioni,GE-54,base.ge
google_state_GE-55,T ianet is Raioni,GE-55,base.ge
google_state_GE-56,Tqibuli,GE-56,base.ge
google_state_GE-57,Ts ageris Raioni,GE-57,base.ge
google_state_GE-58,Tsalenjikhis Raioni,GE-58,base.ge
google_state_GE-59,Tsalkis Raioni,GE-59,base.ge
google_state_GE-60,Tsqaltubo,GE-60,base.ge
google_state_GE-61,Vanis Raioni,GE-61,base.ge
google_state_GE-62,Zestap onis Raioni,GE-62,base.ge
google_state_GE-63,Zugdidi,GE-63,base.ge
google_state_GE-64,Zugdidis Raioni,GE-64,base.ge
google_state_GH-01,Greater Accra,GH-01,base.gh
google_state_GH-02,Ashanti,GH-02,base.gh
google_state_GH-03,Brong-Ahafo,GH-03,base.gh
google_state_GH-04,Central,GH-04,base.gh
google_state_GH-05,Eastern,GH-05,base.gh
google_state_GH-06,Northern,GH-06,base.gh
google_state_GH-08,Volta,GH-08,base.gh
google_state_GH-09,Western,GH-09,base.gh
google_state_GH-10,Upper East,GH-10,base.gh
google_state_GH-11,Upper West,GH-11,base.gh
google_state_GL-01,Nordgronland,GL-01,base.gl
google_state_GL-02,Ostgronland,GL-02,base.gl
google_state_GL-03,Vestgronland,GL-03,base.gl
google_state_GM-01,Banjul,GM-01,base.gm
google_state_GM-02,Lower River,GM-02,base.gm
google_state_GM-03,MacCarthy Island,GM-03,base.gm
google_state_GM-04,Upper River,GM-04,base.gm
google_state_GM-05,Western,GM-05,base.gm
google_state_GM-07,North Bank,GM-07,base.gm
google_state_GN-01,Beyla,GN-01,base.gn
google_state_GN-02,Boffa,GN-02,base.gn
google_state_GN-03,Boke,GN-03,base.gn
google_state_GN-04,Conakry,GN-04,base.gn
google_state_GN-05,Dabola,GN-05,base.gn
google_state_GN-06,Dalaba,GN-06,base.gn
google_state_GN-07,Dinguiraye,GN-07,base.gn
google_state_GN-09,Faranah,GN-09,base.gn
google_state_GN-10,Forecariah,GN-10,base.gn
google_state_GN-11,Fria,GN-11,base.gn
google_state_GN-12,Gaoual,GN-12,base.gn
google_state_GN-13,Gueckedou,GN-13,base.gn
google_state_GN-15,Kerouane,GN-15,base.gn
google_state_GN-16,Kindia,GN-16,base.gn
google_state_GN-17,Kissidougou,GN-17,base.gn
google_state_GN-18,Koundara,GN-18,base.gn
google_state_GN-19,Kouroussa,GN-19,base.gn
google_state_GN-21,Macenta,GN-21,base.gn
google_state_GN-22,Mali,GN-22,base.gn
google_state_GN-23,Mamou,GN-23,base.gn
google_state_GN-25,Pita,GN-25,base.gn
google_state_GN-27,Telimele,GN-27,base.gn
google_state_GN-28,Tougue,GN-28,base.gn
google_state_GN-29,Yomou,GN-29,base.gn
google_state_GN-30,Coyah,GN-30,base.gn
google_state_GN-31,Dubreka,GN-31,base.gn
google_state_GN-32,Kankan,GN-32,base.gn
google_state_GN-33,Koubia,GN-33,base.gn
google_state_GN-34,Labe,GN-34,base.gn
google_state_GN-35,Lelouma,GN-35,base.gn
google_state_GN-36,Lola,GN-36,base.gn
google_state_GN-37,Mandiana,GN-37,base.gn
google_state_GN-38,Nzerekore,GN-38,base.gn
google_state_GN-39,Siguiri,GN-39,base.gn
google_state_GQ-03,Annobon,GQ-03,base.gq
google_state_GQ-04,Bioko Norte,GQ-04,base.gq
google_state_GQ-05,Bioko Sur,GQ-05,base.gq
google_state_GQ-06,Centro Sur,GQ-06,base.gq
google_state_GQ-07,Kie-Ntem,GQ-07,base.gq
google_state_GQ-08,Litoral,GQ-08,base.gq
google_state_GQ-09,Wele-Nzas,GQ-09,base.gq
google_state_GR-01,Evros,GR-01,base.gr
google_state_GR-02,Rodhopi,GR-02,base.gr
google_state_GR-03,Xanthi,GR-03,base.gr
google_state_GR-04,Drama,GR-04,base.gr
google_state_GR-05,Serrai,GR-05,base.gr
google_state_GR-06,Kilkis,GR-06,base.gr
google_state_GR-07,Pella,GR-07,base.gr
google_state_GR-08,Florina,GR-08,base.gr
google_state_GR-09,Kastoria,GR-09,base.gr
google_state_GR-10,Grevena,GR-10,base.gr
google_state_GR-11,Kozani,GR-11,base.gr
google_state_GR-12,Imathia,GR-12,base.gr
google_state_GR-13,Thessaloniki,GR-13,base.gr
google_state_GR-14,Kavala,GR-14,base.gr
google_state_GR-15,Khalkidhiki,GR-15,base.gr
google_state_GR-16,Pieria,GR-16,base.gr
google_state_GR-17,Ioannina,GR-17,base.gr
google_state_GR-18,Thesprotia,GR-18,base.gr
google_state_GR-19,Preveza,GR-19,base.gr
google_state_GR-20,Arta,GR-20,base.gr
google_state_GR-21,Larisa,GR-21,base.gr
google_state_GR-22,Trikala,GR-22,base.gr
google_state_GR-23,Kardhitsa,GR-23,base.gr
google_state_GR-24,Magnisia,GR-24,base.gr
google_state_GR-25,Kerkira,GR-25,base.gr
google_state_GR-26,Levkas,GR-26,base.gr
google_state_GR-27,Kefallinia,GR-27,base.gr
google_state_GR-28,Zakinthos,GR-28,base.gr
google_state_GR-29,Fthiotis,GR-29,base.gr
google_state_GR-30,Evritania,GR-30,base.gr
google_state_GR-31,Aitolia kai Akarnania,GR-31,base.gr
google_state_GR-32,Fokis,GR-32,base.gr
google_state_GR-33,Voiotia,GR-33,base.gr
google_state_GR-34,Evvoia,GR-34,base.gr
google_state_GR-35,Attiki,GR-35,base.gr
google_state_GR-36,Argolis,GR-36,base.gr
google_state_GR-37,Korinthia,GR-37,base.gr
google_state_GR-38,Akhaia,GR-38,base.gr
google_state_GR-39,Ilia,GR-39,base.gr
google_state_GR-40,Messinia,GR-40,base.gr
google_state_GR-41,Arkadhia,GR-41,base.gr
google_state_GR-42,Lakonia,GR-42,base.gr
google_state_GR-43,Khania,GR-43,base.gr
google_state_GR-44,Rethimni,GR-44,base.gr
google_state_GR-45,Iraklion,GR-45,base.gr
google_state_GR-46,Lasithi,GR-46,base.gr
google_state_GR-47,Dhodhekanisos,GR-47,base.gr
google_state_GR-48,Samos,GR-48,base.gr
google_state_GR-49,Kikladhes,GR-49,base.gr
google_state_GR-50,Khios,GR-50,base.gr
google_state_GR-51,Lesvos,GR-51,base.gr
google_state_GT-01,Alta Verapaz,GT-01,base.gt
google_state_GT-02,Baja Verapaz,GT-02,base.gt
google_state_GT-03,Chimaltenango,GT-03,base.gt
google_state_GT-04,Chiquimula,GT-04,base.gt
google_state_GT-05,El Progreso,GT-05,base.gt
google_state_GT-06,Escuintla,GT-06,base.gt
google_state_GT-07,Guatemala,GT-07,base.gt
google_state_GT-08,Huehuetenango,GT-08,base.gt
google_state_GT-09,Izabal,GT-09,base.gt
google_state_GT-10,Jalapa,GT-10,base.gt
google_state_GT-11,Jutiapa,GT-11,base.gt
google_state_GT-12,Peten,GT-12,base.gt
google_state_GT-13,Quetzaltenango,GT-13,base.gt
google_state_GT-14,Quiche,GT-14,base.gt
google_state_GT-15,Retalhuleu,GT-15,base.gt
google_state_GT-16,Sacatepequez,GT-16,base.gt
google_state_GT-17,San Marcos,GT-17,base.gt
google_state_GT-18,Santa Rosa,GT-18,base.gt
google_state_GT-19,Solola,GT-19,base.gt
google_state_GT-20,Suchitepequez,GT-20,base.gt
google_state_GT-21,Totonicapan,GT-21,base.gt
google_state_GT-22,Zacapa,GT-22,base.gt
google_state_GW-01,Bafata,GW-01,base.gw
google_state_GW-02,Quinara,GW-02,base.gw
google_state_GW-04,Oio,GW-04,base.gw
google_state_GW-05,Bolama,GW-05,base.gw
google_state_GW-06,Cacheu,GW-06,base.gw
google_state_GW-07,Tombali,GW-07,base.gw
google_state_GW-10,Gabu,GW-10,base.gw
google_state_GW-11,Bissau,GW-11,base.gw
google_state_GW-12,Biombo,GW-12,base.gw
google_state_GY-10,Barima-Waini,GY-10,base.gy
google_state_GY-11,Cuyuni-Mazaruni,GY-11,base.gy
google_state_GY-12,Demerara-Mahaica,GY-12,base.gy
google_state_GY-13,East Berbice-Corentyne,GY-13,base.gy
google_state_GY-14,Essequibo Islands-West Demerara,GY-14,base.gy
google_state_GY-15,Mahaica-Berbice,GY-15,base.gy
google_state_GY-16,Pomeroon-Supenaam,GY-16,base.gy
google_state_GY-17,Potaro-Siparuni,GY-17,base.gy
google_state_GY-18,Upper Demerara-Berbice,GY-18,base.gy
google_state_GY-19,Upper Takutu-Upper Essequibo,GY-19,base.gy
google_state_HN-01,Atlantida,HN-01,base.hn
google_state_HN-02,Choluteca,HN-02,base.hn
google_state_HN-03,Colon,HN-03,base.hn
google_state_HN-04,Comayagua,HN-04,base.hn
google_state_HN-05,Copan,HN-05,base.hn
google_state_HN-06,Cortes,HN-06,base.hn
google_state_HN-07,El Paraiso,HN-07,base.hn
google_state_HN-08,Francisco Morazan,HN-08,base.hn
google_state_HN-09,Gracias a Dios,HN-09,base.hn
google_state_HN-10,Intibuca,HN-10,base.hn
google_state_HN-11,Islas de la Bahia,HN-11,base.hn
google_state_HN-12,La Paz,HN-12,base.hn
google_state_HN-13,Lempira,HN-13,base.hn
google_state_HN-14,Ocotepeque,HN-14,base.hn
google_state_HN-15,Olancho,HN-15,base.hn
google_state_HN-16,Santa Barbara,HN-16,base.hn
google_state_HN-17,Valle,HN-17,base.hn
google_state_HN-18,Yoro,HN-18,base.hn
google_state_HR-01,Bjelovarsko-Bilogorska,HR-01,base.hr
google_state_HR-02,Brodsko-Posavska,HR-02,base.hr
google_state_HR-03,Dubrovacko-Neretvanska,HR-03,base.hr
google_state_HR-04,Istarska,HR-04,base.hr
google_state_HR-05,Karlovacka,HR-05,base.hr
google_state_HR-06,Koprivnicko-Krizevacka,HR-06,base.hr
google_state_HR-07,Krapinsko-Zagorska,HR-07,base.hr
google_state_HR-08,Licko-Senjska,HR-08,base.hr
google_state_HR-09,Medimurska,HR-09,base.hr
google_state_HR-10,Osjecko-Baranjska,HR-10,base.hr
google_state_HR-11,Pozesko-Slavonska,HR-11,base.hr
google_state_HR-12,Primorsko-Goranska,HR-12,base.hr
google_state_HR-13,Sibensko-Kninska,HR-13,base.hr
google_state_HR-14,Sisacko-Moslavacka,HR-14,base.hr
google_state_HR-15,Splitsko-Dalmatinska,HR-15,base.hr
google_state_HR-16,Varazdinska,HR-16,base.hr
google_state_HR-17,Viroviticko-Podravska,HR-17,base.hr
google_state_HR-18,Vukovarsko-Srijemska,HR-18,base.hr
google_state_HR-19,Zadarska,HR-19,base.hr
google_state_HR-20,Zagrebacka,HR-20,base.hr
google_state_HR-21,Grad Zagreb,HR-21,base.hr
google_state_HT-03,Nord-Ouest,HT-03,base.ht
google_state_HT-06,Artibonite,HT-06,base.ht
google_state_HT-07,Centre,HT-07,base.ht
google_state_HT-08,Grand Anse,HT-08,base.ht
google_state_HT-09,Nord,HT-09,base.ht
google_state_HT-10,Nord-Est,HT-10,base.ht
google_state_HT-11,Ouest,HT-11,base.ht
google_state_HT-12,Sud,HT-12,base.ht
google_state_HT-13,Sud-Est,HT-13,base.ht
google_state_HU-01,Bacs-Kiskun,HU-01,base.hu
google_state_HU-02,Baranya,HU-02,base.hu
google_state_HU-03,Bekes,HU-03,base.hu
google_state_HU-04,Borsod-Abauj-Zemplen,HU-04,base.hu
google_state_HU-05,Budapest,HU-05,base.hu
google_state_HU-06,Csongrad,HU-06,base.hu
google_state_HU-07,Debrecen,HU-07,base.hu
google_state_HU-08,Fejer,HU-08,base.hu
google_state_HU-09,Gyor-Moson-Sopron,HU-09,base.hu
google_state_HU-10,Hajdu-Bihar,HU-10,base.hu
google_state_HU-11,Heves,HU-11,base.hu
google_state_HU-12,Komarom-Esztergom,HU-12,base.hu
google_state_HU-13,Miskolc,HU-13,base.hu
google_state_HU-14,Nograd,HU-14,base.hu
google_state_HU-15,Pecs,HU-15,base.hu
google_state_HU-16,Pest,HU-16,base.hu
google_state_HU-17,Somogy,HU-17,base.hu
google_state_HU-18,Szabolcs-Szatmar-Bereg,HU-18,base.hu
google_state_HU-19,Szeged,HU-19,base.hu
google_state_HU-20,Jasz-Nagykun-Szolnok,HU-20,base.hu
google_state_HU-21,Tolna,HU-21,base.hu
google_state_HU-22,Vas,HU-22,base.hu
google_state_HU-23,Veszprem,HU-23,base.hu
google_state_HU-24,Zala,HU-24,base.hu
google_state_HU-25,Gyor,HU-25,base.hu
google_state_HU-26,Bekescsaba,HU-26,base.hu
google_state_HU-27,Dunaujvaros,HU-27,base.hu
google_state_HU-28,Eger,HU-28,base.hu
google_state_HU-29,Hodmezovasarhely,HU-29,base.hu
google_state_HU-30,Kaposvar,HU-30,base.hu
google_state_HU-31,Kecskemet,HU-31,base.hu
google_state_HU-32,Nagykanizsa,HU-32,base.hu
google_state_HU-33,Nyiregyhaza,HU-33,base.hu
google_state_HU-34,Sopron,HU-34,base.hu
google_state_HU-35,Szekesfehervar,HU-35,base.hu
google_state_HU-36,Szolnok,HU-36,base.hu
google_state_HU-37,Szombathely,HU-37,base.hu
google_state_HU-38,Tatabanya,HU-38,base.hu
google_state_HU-40,Zalaegerszeg,HU-40,base.hu
google_state_ID-01,Aceh,ID-01,base.id
google_state_ID-02,Bali,ID-02,base.id
google_state_ID-03,Bengkulu,ID-03,base.id
google_state_ID-04,Jakarta Raya,ID-04,base.id
google_state_ID-05,Jambi,ID-05,base.id
google_state_ID-07,Jawa Tengah,ID-07,base.id
google_state_ID-08,Jawa Timur,ID-08,base.id
google_state_ID-09,Papua,ID-09,base.id
google_state_ID-10,Yogyakarta,ID-10,base.id
google_state_ID-11,Kalimantan Barat,ID-11,base.id
google_state_ID-12,Kalimantan Selatan,ID-12,base.id
google_state_ID-13,Kalimantan Tengah,ID-13,base.id
google_state_ID-14,Kalimantan Timur,ID-14,base.id
google_state_ID-15,Lampung,ID-15,base.id
google_state_ID-17,Nusa Tenggara Barat,ID-17,base.id
google_state_ID-18,Nusa Tenggara Timur,ID-18,base.id
google_state_ID-19,Riau,ID-19,base.id
google_state_ID-20,Sulawesi Selatan,ID-20,base.id
google_state_ID-21,Sulawesi Tengah,ID-21,base.id
google_state_ID-22,Sulawesi Tenggara,ID-22,base.id
google_state_ID-24,Sumatera Barat,ID-24,base.id
google_state_ID-26,Sumatera Utara,ID-26,base.id
google_state_ID-28,Maluku,ID-28,base.id
google_state_ID-29,Maluku Utara,ID-29,base.id
google_state_ID-30,Jawa Barat,ID-30,base.id
google_state_ID-31,Sulawesi Utara,ID-31,base.id
google_state_ID-32,Sumatera Selatan,ID-32,base.id
google_state_ID-33,Banten,ID-33,base.id
google_state_ID-34,Gorontalo,ID-34,base.id
google_state_ID-35,Kepulauan Bangka Belitung,ID-35,base.id
google_state_IE-01,Carlow,IE-01,base.ie
google_state_IE-02,Cavan,IE-02,base.ie
google_state_IE-03,Clare,IE-03,base.ie
google_state_IE-04,Cork,IE-04,base.ie
google_state_IE-06,Donegal,IE-06,base.ie
google_state_IE-07,Dublin,IE-07,base.ie
google_state_IE-10,Galway,IE-10,base.ie
google_state_IE-11,Kerry,IE-11,base.ie
google_state_IE-12,Kildare,IE-12,base.ie
google_state_IE-13,Kilkenny,IE-13,base.ie
google_state_IE-14,Leitrim,IE-14,base.ie
google_state_IE-15,Laois,IE-15,base.ie
google_state_IE-16,Limerick,IE-16,base.ie
google_state_IE-18,Longford,IE-18,base.ie
google_state_IE-19,Louth,IE-19,base.ie
google_state_IE-20,Mayo,IE-20,base.ie
google_state_IE-21,Meath,IE-21,base.ie
google_state_IE-22,Monaghan,IE-22,base.ie
google_state_IE-23,Offaly,IE-23,base.ie
google_state_IE-24,Roscommon,IE-24,base.ie
google_state_IE-25,Sligo,IE-25,base.ie
google_state_IE-26,Tipperary,IE-26,base.ie
google_state_IE-27,Waterford,IE-27,base.ie
google_state_IE-29,Westmeath,IE-29,base.ie
google_state_IE-30,Wexford,IE-30,base.ie
google_state_IE-31,Wicklow,IE-31,base.ie
google_state_IL-01,HaDarom,IL-01,base.il
google_state_IL-02,HaMerkaz,IL-02,base.il
google_state_IL-03,HaZafon,IL-03,base.il
google_state_IL-04,Hefa,IL-04,base.il
google_state_IL-05,Tel Aviv,IL-05,base.il
google_state_IL-06,Yerushalayim,IL-06,base.il
google_state_IN-01,Andaman and Nicobar Islands,IN-01,base.in
google_state_IN-02,Andhra Pradesh,IN-02,base.in
google_state_IN-03,Assam,IN-03,base.in
google_state_IN-05,Chandigarh,IN-05,base.in
google_state_IN-06,Dadra and Nagar Haveli,IN-06,base.in
google_state_IN-07,Delhi,IN-07,base.in
google_state_IN-09,Gujarat,IN-09,base.in
google_state_IN-10,Haryana,IN-10,base.in
google_state_IN-11,Himachal Pradesh,IN-11,base.in
google_state_IN-12,Jammu and Kashmir,IN-12,base.in
google_state_IN-13,Kerala,IN-13,base.in
google_state_IN-14,Lakshadweep,IN-14,base.in
google_state_IN-16,Maharashtra,IN-16,base.in
google_state_IN-17,Manipur,IN-17,base.in
google_state_IN-18,Meghalaya,IN-18,base.in
google_state_IN-19,Karnataka,IN-19,base.in
google_state_IN-20,Nagaland,IN-20,base.in
google_state_IN-21,Orissa,IN-21,base.in
google_state_IN-22,Pondicherry,IN-22,base.in
google_state_IN-23,Punjab,IN-23,base.in
google_state_IN-24,Rajasthan,IN-24,base.in
google_state_IN-25,Tamil Nadu,IN-25,base.in
google_state_IN-26,Tripura,IN-26,base.in
google_state_IN-28,West Bengal,IN-28,base.in
google_state_IN-29,Sikkim,IN-29,base.in
google_state_IN-30,Arunachal Pradesh,IN-30,base.in
google_state_IN-31,Mizoram,IN-31,base.in
google_state_IN-32,Daman and Diu,IN-32,base.in
google_state_IN-33,Goa,IN-33,base.in
google_state_IN-34,Bihar,IN-34,base.in
google_state_IN-35,Madhya Pradesh,IN-35,base.in
google_state_IN-36,Uttar Pradesh,IN-36,base.in
google_state_IN-37,Chhattisgarh,IN-37,base.in
google_state_IN-38,Jharkhand,IN-38,base.in
google_state_IN-39,Uttaranchal,IN-39,base.in
google_state_IQ-01,Al Anbar,IQ-01,base.iq
google_state_IQ-02,Al Basrah,IQ-02,base.iq
google_state_IQ-03,Al Muthanna,IQ-03,base.iq
google_state_IQ-04,Al Qadisiyah,IQ-04,base.iq
google_state_IQ-05,As Sulaymaniyah,IQ-05,base.iq
google_state_IQ-06,Babil,IQ-06,base.iq
google_state_IQ-07,Baghdad,IQ-07,base.iq
google_state_IQ-08,Dahuk,IQ-08,base.iq
google_state_IQ-09,Dhi Qar,IQ-09,base.iq
google_state_IQ-10,Diyala,IQ-10,base.iq
google_state_IQ-11,Arbil,IQ-11,base.iq
google_state_IQ-12,Karbala,IQ-12,base.iq
google_state_IQ-13,At Ta mim,IQ-13,base.iq
google_state_IQ-14,Maysan,IQ-14,base.iq
google_state_IQ-15,Ninawa,IQ-15,base.iq
google_state_IQ-16,Wasit,IQ-16,base.iq
google_state_IQ-17,An Najaf,IQ-17,base.iq
google_state_IQ-18,Salah ad Din,IQ-18,base.iq
google_state_IR-01,Azarbayjan-e Bakhtari,IR-01,base.ir
google_state_IR-02,Azarbayjan-e Khavari,IR-02,base.ir
google_state_IR-03,Chahar Mahall va Bakhtiari,IR-03,base.ir
google_state_IR-04,Sistan va Baluchestan,IR-04,base.ir
google_state_IR-05,Kohkiluyeh va Buyer Ahmadi,IR-05,base.ir
google_state_IR-07,Fars,IR-07,base.ir
google_state_IR-08,Gilan,IR-08,base.ir
google_state_IR-09,Hamadan,IR-09,base.ir
google_state_IR-10,Ilam,IR-10,base.ir
google_state_IR-11,Hormozgan,IR-11,base.ir
google_state_IR-13,Bakhtaran,IR-13,base.ir
google_state_IR-15,Khuzestan,IR-15,base.ir
google_state_IR-16,Kordestan,IR-16,base.ir
google_state_IR-22,Bushehr,IR-22,base.ir
google_state_IR-23,Lorestan,IR-23,base.ir
google_state_IR-25,Semnan,IR-25,base.ir
google_state_IR-26,Tehran,IR-26,base.ir
google_state_IR-28,Esfahan,IR-28,base.ir
google_state_IR-29,Kerman,IR-29,base.ir
google_state_IR-30,Khorasan,IR-30,base.ir
google_state_IR-31,Yazd,IR-31,base.ir
google_state_IR-32,Ardabil,IR-32,base.ir
google_state_IR-34,Markazi,IR-34,base.ir
google_state_IR-35,Mazandaran,IR-35,base.ir
google_state_IR-36,Zanjan,IR-36,base.ir
google_state_IR-37,Golestan,IR-37,base.ir
google_state_IR-38,Qazvin,IR-38,base.ir
google_state_IR-39,Qom,IR-39,base.ir
google_state_IS-01,Akranes,IS-01,base.is
google_state_IS-02,Akureyri,IS-02,base.is
google_state_IS-03,Arnessysla,IS-03,base.is
