"id","name","type","is_international_flight","city","country_id/id","code","icao","latitude","longitude","altitude","timezone_hour","daylight_saving_times","tz"
"tt_airport_4771","Wollaston Lake Airport","airport","TRUE","Wollaston Lake","base.ca","ZWL","CZWL",58.1069,-103.172,1360,-6,"N","America/Regina"
"tt_airport_4772","Churchill Falls Airport","airport","TRUE","Churchill Falls","base.ca","ZUM","CZUM",53.5619,-64.1064,1442,-4,"A","America/Halifax"
"tt_airport_4773","Shamattawa Airport","airport","TRUE","Shamattawa","base.ca","ZTM","CZTM",55.8656,-92.0814,289,-6,"A","America/Winnipeg"
"tt_airport_4774","Sandy Lake Airport","airport","TRUE","Sandy Lake","base.ca","ZSJ","CZSJ",53.0642,-93.3444,951,-6,"A","America/Winnipeg"
"tt_airport_4775","Round Lake (Weagamow Lake) Airport","airport","TRUE","Round Lake","base.ca","ZRJ","CZRJ",52.9436,-91.3128,974,-6,"A","America/Winnipeg"
"tt_airport_4776","Sachigo Lake Airport","airport","TRUE","Sachigo Lake","base.ca","ZPB","CZPB",53.8911,-92.1964,876,-6,"A","America/Winnipeg"
"tt_airport_4777","Masset Airport","airport","TRUE","Masset","base.ca","ZMT","CZMT",54.0275,-132.125,25,-8,"A","America/Vancouver"
"tt_airport_4778","Muskrat Dam Airport","airport","TRUE","Muskrat Dam","base.ca","MSA","CZMD",53.4414,-91.7628,911,-6,"A","America/Winnipeg"
"tt_airport_4779","Kashechewan Airport","airport","TRUE","Kashechewan","base.ca","ZKE","CZKE",52.2825,-81.6778,35,-5,"A","America/Toronto"
"tt_airport_4780","Swan River Airport","airport","TRUE","Swan River","base.ca","ZJN","CZJN",52.1206,-101.236,1100,-6,"A","America/Winnipeg"
"tt_airport_4781","Gods River Airport","airport","TRUE","Gods River","base.ca","ZGI","CZGI",54.8397,-94.0786,627,-6,"A","America/Winnipeg"
"tt_airport_4782","Fond-Du-Lac Airport","airport","TRUE","Fond-Du-Lac","base.ca","ZFD","CZFD",59.3344,-107.182,814,-6,"N","America/Regina"
"tt_airport_4783","Eastmain River Airport","airport","TRUE","Eastmain River","base.ca","ZEM","CZEM",52.2264,-78.5225,24,-5,"A","America/Toronto"
"tt_airport_4784","Bathurst Airport","airport","TRUE","Bathurst","base.ca","ZBF","CZBF",47.6297,-65.7389,193,-4,"A","America/Halifax"
"tt_airport_4785","Ilford Airport","airport","TRUE","Ilford","base.ca","ILF","CZBD",56.0614,-95.6139,642,-6,"A","America/Winnipeg"
"tt_airport_4786","York Landing Airport","airport","TRUE","York Landing","base.ca","ZAC","CZAC",56.0894,-96.0892,621,-6,"A","America/Winnipeg"
"tt_airport_4787","Salluit Airport","airport","TRUE","Salluit","base.ca","YZG","CYZG",62.1794,-75.6672,743,-5,"A","America/Toronto"
"tt_airport_4788","Whale Cove Airport","airport","TRUE","Whale Cove","base.ca","YXN","CYXN",62.24,-92.5981,40,-6,"A","America/Winnipeg"
"tt_airport_4789","Webequie Airport","airport","TRUE","Webequie","base.ca","YWP","CYWP",52.9597,-87.3689,685,-5,"A","America/Toronto"
"tt_airport_4790","Deer Lake Airport","airport","TRUE","Deer Lake","base.ca","YVZ","CYVZ",52.6558,-94.0614,1092,-6,"A","America/Winnipeg"
"tt_airport_4791","Big Trout Lake Airport","airport","TRUE","Big Trout Lake","base.ca","YTL","CYTL",53.8178,-89.8969,729,-6,"A","America/Winnipeg"
"tt_airport_4792","St. Theresa Point Airport","airport","TRUE","St. Theresa Point","base.ca","YST","CYST",53.8456,-94.8519,773,-6,"A","America/Winnipeg"
"tt_airport_4793","Sanikiluaq Airport","airport","TRUE","Sanikiluaq","base.ca","YSK","CYSK",56.5378,-79.2467,104,-5,"A",
"tt_airport_4794","Stony Rapids Airport","airport","TRUE","Stony Rapids","base.ca","YSF","CYSF",59.2503,-105.841,805,-6,"N","America/Regina"
"tt_airport_4795","Red Lake Airport","airport","TRUE","Red Lake","base.ca","YRL","CYRL",51.0669,-93.7931,1265,-6,"A","America/Winnipeg"
"tt_airport_4796","Rae Lakes Airport","airport","TRUE","Gamètì","base.ca","YRA","CYRA",64.1161,-117.31,723,-7,"A","America/Edmonton"
"tt_airport_4797","Nakina Airport","airport","TRUE","Nakina","base.ca","YQN","CYQN",50.182777,-86.696388,1057,-5,"A","America/Toronto"
"tt_airport_4798","The Pas Airport","airport","TRUE","The Pas","base.ca","YQD","CYQD",53.9714,-101.091,887,-6,"A","America/Winnipeg"
"tt_airport_4799","Powell River Airport","airport","TRUE","Powell River","base.ca","YPW","CYPW",49.8342,-124.5,425,-8,"A","America/Vancouver"
"tt_airport_4800","Peawanuck Airport","airport","TRUE","Peawanuck","base.ca","YPO","CYPO",54.9881,-85.4433,173,-5,"A","America/Toronto"
"tt_airport_4801","Pikangikum Airport","airport","TRUE","Pikangikum","base.ca","YPM","CYPM",51.8197,-93.9733,1114,-6,"A","America/Winnipeg"
"tt_airport_4802","Inukjuak Airport","airport","TRUE","Inukjuak","base.ca","YPH","CYPH",58.4719,-78.0769,83,-5,"A","America/Toronto"
"tt_airport_4803","Oxford House Airport","airport","TRUE","Oxford House","base.ca","YOH","CYOH",54.9333,-95.2789,663,-6,"A","America/Winnipeg"
"tt_airport_4804","Points North Landing Airport","airport","TRUE","Points North Landing","base.ca","YNL","CYNL",58.2767,-104.082,1605,-6,"N","America/Regina"
"tt_airport_4805","Norway House Airport","airport","TRUE","Norway House","base.ca","YNE","CYNE",53.9583,-97.8442,734,-6,"A","America/Winnipeg"
"tt_airport_4806","Wemindji Airport","airport","TRUE","Wemindji","base.ca","YNC","CYNC",53.0106,-78.8311,66,-5,"A","America/Toronto"
"tt_airport_4807","Umiujaq Airport","airport","TRUE","Umiujaq","base.ca","YUD","CYMU",56.5361,-76.5183,250,-5,"A","America/Toronto"
"tt_airport_4808","Chapais Airport","airport","TRUE","Chibougamau","base.ca","YMT","CYMT",49.7719,-74.5281,1270,-5,"A","America/Toronto"
"tt_airport_4809","Mary's Harbour Airport","airport","TRUE","Mary's Harbour","base.ca","YMH","CYMH",52.3028,-55.8472,38,-3.5,"A","America/St_Johns"
"tt_airport_4810","Kangiqsualujjuaq (Georges River) Airport","airport","TRUE","Kangiqsualujjuaq","base.ca","XGR","CYLU",58.7114,-65.9928,215,-5,"A","America/Toronto"
"tt_airport_4811","Lutselk'e Airport","airport","TRUE","Lutselk'e","base.ca","YSG","CYLK",62.4183,-110.682,596,-7,"A","America/Edmonton"
"tt_airport_4812","Lansdowne House Airport","airport","TRUE","Lansdowne House","base.ca","YLH","CYLH",52.1956,-87.9342,834,-5,"A","America/Toronto"
"tt_airport_4813","Kimmirut Airport","airport","TRUE","Kimmirut","base.ca","YLC","CYLC",62.85,-69.8833,175,-5,"A","America/Toronto"
"tt_airport_4814","Aupaluk Airport","airport","TRUE","Aupaluk","base.ca","YPJ","CYLA",59.2967,-69.5997,119,-5,"A","America/Toronto"
"tt_airport_4815","Waskaganish Airport","airport","TRUE","Waskaganish","base.ca","YKQ","CYKQ",51.4733,-78.7583,80,-5,"A","America/Toronto"
"tt_airport_4816","Akulivik Airport","airport","TRUE","Akulivik","base.ca","AKV","CYKO",60.8186,-78.1486,75,-5,"A","America/Toronto"
"tt_airport_4817","Island Lake Airport","airport","TRUE","Island Lake","base.ca","YIV","CYIV",53.8572,-94.6536,770,-6,"A","America/Winnipeg"
"tt_airport_4818","Ivujivik Airport","airport","TRUE","Ivujivik","base.ca","YIK","CYIK",62.4173,-77.9253,126,-5,"A","America/Toronto"
"tt_airport_4819","Chevery Airport","airport","TRUE","Chevery","base.ca","YHR","CYHR",50.4689,-59.6367,39,-4,"A","America/Blanc-Sablon"
"tt_airport_4820","Hopedale Airport","airport","TRUE","Hopedale","base.ca","YHO","CYHO",55.4483,-60.2286,39,-4,"A","America/Halifax"
"tt_airport_4821","Nemiscau Airport","airport","TRUE","Nemiscau","base.ca","YNS","CYHH",51.6911,-76.1356,802,-5,"A","America/Toronto"
"tt_airport_4822","Vancouver Harbour Water Airport","airport","TRUE","Vancouver","base.ca","YHC","CYHC",49.2944,-123.111,0,-8,"A","America/Vancouver"
"tt_airport_4823","Quaqtaq Airport","airport","TRUE","Quaqtaq","base.ca","YQC","CYHA",61.0464,-69.6178,103,-5,"A","America/Toronto"
"tt_airport_4824","Grise Fiord Airport","airport","TRUE","Grise Fiord","base.ca","YGZ","CYGZ",76.4261,-82.9092,146,-5,"A","America/Toronto"
"tt_airport_4825","Gillam Airport","airport","TRUE","Gillam","base.ca","YGX","CYGX",56.3575,-94.7106,476,-6,"A","America/Winnipeg"
"tt_airport_4826","Kuujjuarapik Airport","airport","TRUE","Kuujjuarapik","base.ca","YGW","CYGW",55.2819,-77.7653,34,-5,"A","America/Toronto"
"tt_airport_4827","Igloolik Airport","airport","TRUE","Igloolik","base.ca","YGT","CYGT",69.3647,-81.8161,174,-5,"A","America/Toronto"
"tt_airport_4828","Gods Lake Narrows Airport","airport","TRUE","Gods Lake Narrows","base.ca","YGO","CYGO",54.5589,-94.4914,617,-6,"A","America/Winnipeg"
"tt_airport_4829","Texada Gillies Bay Airport","airport","TRUE","Texada","base.ca","YGB","CYGB",49.6942,-124.518,326,-8,"A","America/Vancouver"
"tt_airport_4830","Makkovik Airport","airport","TRUE","Makkovik","base.ca","YMN","CYFT",55.0769,-59.1864,234,-4,"A","America/Halifax"
"tt_airport_4831","Fort Hope Airport","airport","TRUE","Fort Hope","base.ca","YFH","CYFH",51.5619,-87.9078,899,-5,"A","America/Toronto"
"tt_airport_4832","Fort Albany Airport","airport","TRUE","Fort Albany","base.ca","YFA","CYFA",52.2014,-81.6969,48,-5,"A","America/Toronto"
"tt_airport_4833","Fort Severn Airport","airport","TRUE","Fort Severn","base.ca","YER","CYER",56.0189,-87.6761,48,-5,"A","America/Toronto"
"tt_airport_4834","Nain Airport","airport","TRUE","Nain","base.ca","YDP","CYDP",56.5492,-61.6803,22,-4,"A","America/Halifax"
"tt_airport_4835","Chesterfield Inlet Airport","airport","TRUE","Chesterfield Inlet","base.ca","YCS","CYCS",63.3469,-90.7311,32,-6,"A","America/Winnipeg"
"tt_airport_4836","Cartwright Airport","airport","TRUE","Cartwright","base.ca","YRF","CYCA",53.6828,-57.0419,40,-4,"A","America/Halifax"
"tt_airport_4837","Lourdes De Blanc Sablon Airport","airport","TRUE","Lourdes-De-Blanc-Sablon","base.ca","YBX","CYBX",51.4436,-57.1853,121,-4,"A","America/Blanc-Sablon"
"tt_airport_4838","Uranium City Airport","airport","TRUE","Uranium City","base.ca","YBE","CYBE",59.5614,-108.481,1044,-6,"N","America/Regina"
"tt_airport_4839","Lac Du Bonnet Airport","airport","TRUE","Lac Du Bonnet","base.ca",,"CYAX",50.2944,-96.01,850,-6,"A","America/Winnipeg"
"tt_airport_4840","Attawapiskat Airport","airport","TRUE","Attawapiskat","base.ca","YAT","CYAT",52.9275,-82.4319,31,-5,"A","America/Toronto"
"tt_airport_4841","Kangirsuk Airport","airport","TRUE","Kangirsuk","base.ca","YKG","CYAS",60.0272,-69.9992,403,-5,"A","America/Toronto"
"tt_airport_4842","Kasabonika Airport","airport","TRUE","Kasabonika","base.ca","XKS","CYAQ",53.5247,-88.6428,672,-5,"A","America/Toronto"
"tt_airport_4843","Fort Frances Municipal Airport","airport","TRUE","Fort Frances","base.ca","YAG","CYAG",48.6542,-93.4397,1125,-6,"A","America/Winnipeg"
"tt_airport_4844","Cat Lake Airport","airport","TRUE","Cat Lake","base.ca","YAC","CYAC",51.7272,-91.8244,1344,-6,"A","America/Winnipeg"
"tt_airport_4848","La Tabatière Airport","airport","TRUE","La Tabatière","base.ca","ZLT","CTU5",50.8308,-58.9756,102,-4,"A","America/Blanc-Sablon"
"tt_airport_4849","Tête-à-la-Baleine Airport","airport","TRUE","Tête-à-la-Baleine","base.ca","ZTB","CTB6",50.6744,-59.3836,107,-4,"A","America/Blanc-Sablon"
"tt_airport_4850","Chisasibi Airport","airport","TRUE","Chisasibi","base.ca","YKU","CSU2",53.8056,-78.9169,43,-5,"A","America/Toronto"
"tt_airport_4851","Poplar Hill Airport","airport","TRUE","Poplar Hill","base.ca","YHP","CPV7",52.1133,-94.2556,1095,-6,"A","America/Winnipeg"
"tt_airport_4852","Ogoki Post Airport","airport","TRUE","Ogoki Post","base.ca","YOG","CNT3",51.6586,-85.9017,594,-5,"A","America/Toronto"
"tt_airport_4853","Kingfisher Lake Airport","airport","TRUE","Kingfisher Lake","base.ca","KIF","CNM5",53.0125,-89.8553,866,-5,"A","America/Toronto"
"tt_airport_4854","Bearskin Lake Airport","airport","TRUE","Bearskin Lake","base.ca","XBE","CNE3",53.9656,-91.0272,800,-6,"A","America/Winnipeg"
"tt_airport_4855","North Spirit Lake Airport","airport","TRUE","North Spirit Lake","base.ca","YNO","CKQ3",52.49,-92.9711,1082,-6,"A","America/Winnipeg"
"tt_airport_4856","Wunnumin Lake Airport","airport","TRUE","Wunnumin Lake","base.ca","WNN","CKL3",52.8939,-89.2892,819,-5,"A","America/Toronto"
"tt_airport_4857","Wapekeka Airport","airport","TRUE","Angling Lake","base.ca","YAX","CKB6",53.8492,-89.5794,712,-6,"A","America/Winnipeg"
"tt_airport_4858","Summer Beaver Airport","airport","TRUE","Summer Beaver","base.ca","SUR","CJV7",52.7086,-88.5419,832,-5,"A","America/Toronto"
"tt_airport_4859","Whatì Airport","airport","TRUE","Whatì","base.ca","YLE","CEM3",63.1317,-117.246,882,-7,"A","America/Edmonton"
"tt_airport_4860","Colville Lake Airport","airport","TRUE","Colville Lake","base.ca","YCK","CEB3",67.0333,-126.083,850,-7,"A","America/Edmonton"
"tt_airport_4861","Rigolet Airport","airport","TRUE","Rigolet","base.ca","YRG","CCZ2",54.1797,-58.4575,180,-4,"A","America/Halifax"
"tt_airport_4862","Port Hope Simpson Airport","airport","TRUE","Port Hope Simpson","base.ca","YHA","CCP4",52.5281,-56.2861,347,-3.5,"A","America/St_Johns"
"tt_airport_4863","St. Lewis (Fox Harbour) Airport","airport","TRUE","St. Lewis","base.ca","YFX","CCK4",52.3728,-55.6739,74,-3.5,"A","America/St_Johns"
"tt_airport_4864","Williams Harbour Airport","airport","TRUE","Williams Harbour","base.ca","YWM","CCA6",52.5669,-55.7847,70,-3.5,"A","America/St_Johns"
"tt_airport_4865","Anahim Lake Airport","airport","TRUE","Anahim Lake","base.ca","YAA","CAJ4",52.4525,-125.303,3635,-8,"A","America/Vancouver"
"tt_airport_4866","Whistler/Green Lake Water Aerodrome","airport","TRUE","Whistler","base.ca","YWS","CAE5",50.1436,-122.949,2100,-8,"A","America/Vancouver"
"tt_airport_5444","St Augustin Airport","airport","TRUE","St-Augustin","base.ca","YIF","CYIF",51.2117,-58.6583,20,-4,"A","America/Blanc-Sablon"
"tt_airport_5458","Bonaventure Airport","airport","TRUE","Bonaventure","base.ca","YVB","CYVB",48.0711,-65.4603,123,-5,"A","America/Toronto"
"tt_airport_5495","Bella Coola Airport","airport","TRUE","Bella Coola","base.ca","QBC","CYBD",52.3875,-126.596,117,-8,"A","America/Vancouver"
"tt_airport_5505","Tasiujaq Airport","airport","TRUE","Tasiujaq","base.ca","YTQ","CYTQ",58.6678,-69.9558,122,-5,"A","America/Toronto"
"tt_airport_5506","Puvirnituq Airport","airport","TRUE","Puvirnituq","base.ca","YPX","CYPX",60.0506,-77.2869,74,-5,"A","America/Toronto"
"tt_airport_5588","Seal Cove Seaplane Base","airport","TRUE","Prince Rupert","base.ca","ZSW","CZSW",54.3333,-130.283,0,-8,"A","America/Vancouver"
"tt_airport_5598","Berens River","airport","TRUE","Berens River","base.ca","YBV","CYBV",52.358889,-97.018333,728,-6,"A","America/Winnipeg"
"tt_airport_5600","Seaplane Base","airport","TRUE","Port Simpson","base.ca","YPI","CYPI",54.566667,-130.433333,0,-8,"A","America/Vancouver"
"tt_airport_5636","Riviere Rouge - Mont-Tremblant International Inc. Airport","airport","TRUE","Mont-Tremblant","base.ca","YTM","CYFJ",46.409444,-74.78,827,-5,"A","America/Toronto"
"tt_airport_5826","Fox Harbour Airport","airport","TRUE","Fox Harbour","base.ca",,,45.87,-63.461111,62,-4,"A","America/Halifax"
"tt_airport_5827","Natuashish Airport","airport","TRUE","Natuashish","base.ca",,"CNH2",55.913889,-61.184444,33,-4,"A","America/Halifax"
"tt_airport_5828","Postville Airport","airport","TRUE","Postville","base.ca","YSO","CCD4",54.910278,-59.785278,223,-4,"A","America/Halifax"
"tt_airport_5829","Kangiqsujuaq - Wakeham Bay Airport","airport","TRUE","Kangiqsujuaq","base.ca","YWB","CYKG",61.588611,-71.929444,501,-5,"A","America/Toronto"
"tt_airport_5830","Alma Airport","airport","TRUE","Alma","base.ca","YTF","CYTF",48.508611,-71.641389,449,-5,"A","America/Toronto"
"tt_airport_5831","Havre Saint-Pierre Airport","airport","TRUE","Havre-Saint-Pierre","base.ca","YGV","CYGV",50.281944,-63.611389,124,-5,"A","America/Toronto"
"tt_airport_5832","Rimouski Airport","airport","TRUE","Rimouski","base.ca","YXK","CYXK",48.478056,-68.496944,82,-5,"A","America/Toronto"
"tt_airport_5835","Tadoule Lake Airport","airport","TRUE","Tadoule Lake","base.ca","XTL","CYBQ",58.706111,-98.512222,923,-6,"A","America/Winnipeg"
"tt_airport_5836","Lac Brochet Airport","airport","TRUE","Lac Brochet","base.ca","XLB","CZWH",58.614167,-101.468889,1212,-6,"A","America/Winnipeg"
"tt_airport_5837","South Indian Lake Airport","airport","TRUE","South Indian Lake","base.ca","XSI","CZSN",56.792778,-98.907222,951,-6,"A","America/Winnipeg"
"tt_airport_5838","Brochet Airport","airport","TRUE","Brochet","base.ca","YBT","CYBT",57.889444,-101.679167,1131,-6,"A","America/Winnipeg"
"tt_airport_5839","Little Grand Rapids Airport","airport","TRUE","Little Grand Rapids","base.ca","ZGR","CZGR",52.045,-95.466111,1008,-6,"A","America/Winnipeg"
"tt_airport_5840","Cross Lake - Charlie Sinclair Memorial Airport","airport","TRUE","Cross Lake","base.ca","YCR","CYCR",54.610833,-97.760278,707,-6,"A","America/Winnipeg"
"tt_airport_5841","Red Sucker Lake Airport","airport","TRUE","Red Sucker Lake","base.ca","YRS","CYRS",54.167222,-93.557222,729,-6,"A","America/Winnipeg"
"tt_airport_5842","Rainbow Lake Airport","airport","TRUE","Rainbow Lake","base.ca","YOP","CYOP",58.491389,-119.407778,1756,-7,"A","America/Edmonton"
"tt_airport_5843","Bonnyville Airport","airport","TRUE","Bonnyville","base.ca","YBY","CYBF",54.304722,-110.741111,1839,-7,"A","America/Edmonton"
"tt_airport_5844","Nanaimo Harbour Water Airport","airport","TRUE","Nanaimo","base.ca","ZNA","CAC8",49.183333,-123.95,0,-8,"A","America/Vancouver"
"tt_airport_5845","Ganges Water Aerodrome","airport","TRUE","Ganges","base.ca",,"CAX6",48.85,-123.5,0,-8,"A","America/Vancouver"
"tt_airport_5846","Bedwell Harbour Water Aerdrome","airport","TRUE","Bedwell Harbour","base.ca",,,48.75,-123.233333,0,-8,"A","America/Vancouver"
"tt_airport_5847","Qualicum Beach Airport","airport","TRUE","Qualicum Beach","base.ca","XQU",,49.337222,-124.393889,191,-8,"A","America/Vancouver"
"tt_airport_5848","Fort St. James - Perison Airport","airport","TRUE","Fort St. James","base.ca","YJM","CYJM",54.397222,-124.262778,2364,-8,"A","America/Vancouver"
"tt_airport_5849","Boundary Bay Airport","airport","TRUE","Boundary Bay","base.ca","YDT","CZBB",49.073889,-123.0075,6,-8,"A","America/Vancouver"
"tt_airport_5850","Langley Regional Airport","airport","TRUE","Langley Township","base.ca",,"CYNJ",49.101111,-122.630556,34,-8,"A","America/Vancouver"
"tt_airport_5851","Bella Bella Airport","airport","TRUE","Bella Bella","base.ca","ZEL","CYJQ",52.139722,-128.063611,162,-8,"A","America/Vancouver"
"tt_airport_5852","Sechelt Aerodrome","airport","TRUE","Sechelt-Gibsons","base.ca","YHS",,49.460556,-123.718611,250,-8,"A","America/Vancouver"
"tt_airport_5853","Wekweeti Airport","airport","TRUE","Wekweeti","base.ca",,"CFJ2",64.190833,-114.076667,1206,-7,"A","America/Edmonton"
"tt_airport_5981","Victoria Cruise Pier","airport","TRUE","Victoria","base.ca",,,48.429144,-123.367023,0,-8,"A","America/Vancouver"
"tt_airport_6038","Central Railway Station","airport","TRUE","Montreal","base.ca","YMY",,45.499722,-73.566111,0,-5,"A","America/Toronto"
"tt_airport_6039","Union Station","airport","TRUE","Toronto","base.ca","YBZ",,43.645278,-79.380556,0,-5,"A","America/Toronto"
"tt_airport_6097","Yarmouth Airport","airport","TRUE","Yarmouth","base.ca","YQI","CYQI",43.8269,-66.0881,141,-4,"A","America/Halifax"
"tt_airport_6219","Fraser Railroad Station","airport","TRUE","Fraser BC","base.ca",,,59.715517,-135.046692,2000,-8,"U","America/Vancouver"
"tt_airport_6220","Carcross","airport","TRUE","Carcross YT","base.ca",,,60.17463,-134.698088,2100,-8,"U","America/Vancouver"
"tt_airport_6337","Nanaimo Train Station","airport","TRUE","Nanaimo Station British Columbia","base.ca",,,49.163978,-123.942502,92,-8,"A","America/Vancouver"
"tt_airport_6338","Victoria Rail Station British Columbia","airport","TRUE","Victoria Station British Columbia","base.ca",,,48.428339,-123.370618,75,-8,"A","America/Vancouver"
"tt_airport_6339","Vancouver Cruise Terminal","airport","TRUE","Vancouver BC","base.ca",,,49.289012,-123.111463,0,-8,"A","America/Vancouver"
"tt_airport_6354","Niagara Falls Station","airport","TRUE","Niagara Falls","base.ca",,"NIAG",43.108802,-79.06361,0,-5,"A","America/New_York"
"tt_airport_6356","Burlington Airpark","airport","TRUE","Burlington","base.ca",,"CZBA",43.4425,-79.850833,602,-5,"A","America/Toronto"
"tt_airport_6382","Kings County Municipal Airport","airport","TRUE","Waterville","base.ca",,"CCW3",45.0519,-64.6517,119,-4,"A","America/Halifax"
"tt_airport_6396","Brampton Airport","airport","TRUE","Brampton","base.ca",,"CNC3",43.7603,-79.875,935,-5,"A","America/Toronto"
"tt_airport_6420","Toronto Coach Terminal","airport","TRUE","Toronto","base.ca",,"TRTO",43.655996,-79.38416,0,-5,"A","America/Toronto"
"tt_airport_6421","Montreal Central Bus Station","airport","TRUE","Montreal","base.ca",,"MTRL",45.51527887,-73.56142759,0,-5,"A","America/Toronto"
"tt_airport_6477","Oshawa Airport","airport","TRUE","Oshawa","base.ca","YOO","CYOO",43.9228,-78.895,459,-5,"A","America/Toronto"
"tt_airport_6542","Train Station","airport","TRUE","Ottawa","base.ca","XDS",,45.4164,-75.6517,374,-5,"A","America/Toronto"
"tt_airport_6543","Train Station","airport","TRUE","Belleville","base.ca","XVV",,44.1793,-77.3747,315,-5,"A","America/Toronto"
"tt_airport_6544","Train Station","airport","TRUE","Edmonton","base.ca","XZL",,53.5789,-113.5307,2208,-7,"A","America/Edmonton"
"tt_airport_6547","Train Station","airport","TRUE","Churchill","base.ca","XAD",,58.76775,-94.17425,10,-6,"A","America/Winnipeg"
"tt_airport_6548","Train Station","airport","TRUE","Winnipeg","base.ca","XEF",,49.8889,-97.1342,751,-6,"A","America/Winnipeg"
"tt_airport_6549","Kingston VIA Station","airport","TRUE","Kingston","base.ca",,,44.2572,-76.53715,282,-5,"A","America/Toronto"
"tt_airport_6561","Mackenzie Airport","airport","TRUE","Mackenzie British Columbia","base.ca","YZY","CYZY",55.29944,-123.08333,2264,-8,"A","America/Vancouver"
"tt_airport_6605","Calgary Springbank Airport","airport","TRUE","Calgary","base.ca","YBW","CYBW",51.1031,-114.374,3939,-7,"A","America/Edmonton"
"tt_airport_6606","Golden Airport","airport","TRUE","Golden","base.ca","YGE","CYGE",51.2992,-116.982,2575,-7,"A","America/Edmonton"
"tt_airport_6607","Revelstoke Airport","airport","TRUE","Revelstoke","base.ca","YRV","CYRV",50.9667,-118.183,1459,-8,"A","America/Vancouver"
"tt_airport_6640","Pacific Station","airport","TRUE","Vancouver","base.ca",,,49.2739,-123.0986,0,-8,"A","America/Vancouver"
"tt_airport_6645","Kingston Train Station","airport","TRUE","Kingston","base.ca","XEG","KGST",44.256944,-76.536943,282,-5,"A","America/Toronto"
"tt_airport_6646","Dorval Railway Station","airport","TRUE","Dorval","base.ca","XAX",,45.448611,-73.74111,0,-5,"A","America/Toronto"
"tt_airport_6647","Brockville Megabus Stop","airport","TRUE","Brockville","base.ca",,"BRKM",44.6003,-75.7039,0,-5,"A","America/Toronto"
"tt_airport_6648","Brockville VIA Station","airport","TRUE","Brockville","base.ca",,"BRKV",44.5919,-75.693343,0,-5,"A","America/Toronto"
"tt_airport_6720","Pembroke Airport","airport","TRUE","Pembroke","base.ca","YTA","CYTA",45.864399,-77.251701,529,-5,"A","America/Toronto"
"tt_airport_6722","Suffield Heliport","airport","TRUE","Suffield","base.ca","YSD","CYSD",50.2666701,-111.182999,2525,-7,"A","America/Edmonton"
"tt_airport_6723","Field 21","airport","TRUE","Wainwright","base.ca",,,52.830601,-111.100998,2260,-7,"A","America/Edmonton"
"tt_airport_6724","Field 21","airport","TRUE","Wainwright","base.ca",,,52.830601,-111.100998,2260,-7,"A","America/Edmonton"
"tt_airport_6747","Big Bay Water Aerodrome","airport","TRUE","Big Bay","base.ca","YRR",,50.4,-125.133333,0,-8,"A","America/Vancouver"
"tt_airport_6749","Cornwall Regional Airport","airport","TRUE","Cornwall","base.ca","YCC","CYCC",45.092778,-74.567778,175,-5,"A","America/Toronto"
"tt_airport_6788","La Romaine Airport","airport","TRUE","La Romaine","base.ca",,"CTT5",50.257222,-60.669167,90,-4,"A","America/Blanc-Sablon"
"tt_airport_6789","Kegaska Airport","airport","TRUE","Kegaska","base.ca","ZKG","CTK6",50.195833,-61.265833,32,-4,"A","America/Blanc-Sablon"
"tt_airport_6790","Black Tickle Airport","airport","TRUE","Black Tickle","base.ca","YBI","CCE4",53.47,-55.7875,57,-4,"A","America/Halifax"
"tt_airport_6795","Trail Airport","airport","TRUE","Trail","base.ca","YZZ","CAD4",49.055556,-117.609167,1427,-8,"A","America/Vancouver"
"tt_airport_6796","Victoria Airport Water Aerodrome","airport","TRUE","Patricia Bay","base.ca",,"CAP5",48.65,-123.45,0,-8,"A","America/Vancouver"
"tt_airport_6797","Arctic Bay Airport","airport","TRUE","Arctic Bay","base.ca","YAB","CJX7",73.006389,-85.047222,72,-6,"A","America/Winnipeg"
"tt_airport_6798","Hope Bay Aerodrome","airport","TRUE","Hope Bay","base.ca",,"CHB3",68.163889,-106.614444,125,-7,"A","America/Edmonton"
"tt_airport_6927","Keewaywin","airport","TRUE","Keewaywin","base.ca","KEW","CPV8",52.991111,-92.836389,988,-6,"A","America/Winnipeg"
"tt_airport_6928","Marathon","airport","TRUE","Marathon","base.ca","YSP","CYSP",48.755278,-86.344444,1035,-5,"A","America/Toronto"
"tt_airport_6929","Rene Fontaine","airport","TRUE","Hearst","base.ca","YHF","CYHF",49.713889,-83.686944,826,-5,"A","America/Toronto"
"tt_airport_6930","Hornepayne","airport","TRUE","Hornepayne","base.ca","YHN","CYHN",49.193056,-84.758889,1099,-5,"A","America/Toronto"
"tt_airport_6931","Kirkland Lake","airport","TRUE","Kirkland Lake","base.ca","YKX","CYKX",48.210278,-79.981389,1157,-5,"A","America/Toronto"
"tt_airport_6932","Manitouwadge","airport","TRUE","Manitouwadge","base.ca","YMG","CYMG",49.083889,-85.860556,1198,-5,"A","America/Toronto"
"tt_airport_6933","Wawa","airport","TRUE","Wawa","base.ca","YXZ","CYXZ",47.966944,-84.786389,944,-5,"A","America/Toronto"
"tt_airport_6934","Manitoulin East","airport","TRUE","Manitowaning","base.ca","YEM","CYEM",45.8425,-81.8575,869,-5,"A","America/Toronto"
"tt_airport_6935","Slate Falls","airport","TRUE","Slate Falls","base.ca",,"CKD9",51.13,-91.665556,1355,-6,"A","America/Winnipeg"
