id,name,latitude,longitude,country_id/id,state_id/id
rdx_city_TKM_8,Türkmenabat,39.11,63.58,base.tm,state_TM_Leb_3
rdx_city_TKM_9,Tejen,37.3786,60.496,base.tm,state_TM_Aha_5
rdx_city_TKM_10,Kaka,37.3503,59.6,base.tm,state_TM_Aha_5
rdx_city_TKM_11,Gyzlarbat,38.9755,56.2778,base.tm,state_TM_Bal_1
rdx_city_TKM_12,Buzmeyin,38.0517,58.21,base.tm,state_TM_Aha_5
rdx_city_TKM_13,Ashgabat,37.95,58.3833,base.tm,
rdx_city_TKM_14,Änew,37.8875,58.516,base.tm,state_TM_Aha_5
rdx_city_TUN_1,Dehibat,32.017,10.7,base.tn,state_TN_Tat_1
rdx_city_TUN_2,Zarzis,33.5104,11.1,base.tn,state_TN_Méd_2
rdx_city_TUN_3,Gabès,33.9004,10.1,base.tn,state_TN_Gab_3
rdx_city_TUN_4,Gafsa,34.4204,8.78,base.tn,state_TN_Gaf_4
rdx_city_TUN_5,Qasserine,35.1804,8.83,base.tn,state_TN_Kas_5
rdx_city_TUN_6,Sdid Bouzid,35.0167,9.5,base.tn,state_TN_Sid_6
rdx_city_TUN_7,Sfax,34.75,10.72,base.tn,state_TN_Sfa_7
rdx_city_TUN_8,Mahdia,35.4839,11.0409,base.tn,state_TN_Mah_8
rdx_city_TUN_9,Monastir,35.7307,10.7673,base.tn,state_TN_Mon_9
rdx_city_TUN_10,Sousse,35.83,10.625,base.tn,state_TN_Sou_10
rdx_city_TUN_11,Qairouan,35.6804,10.1,base.tn,state_TN_Kai_11
rdx_city_TUN_12,El Kef,36.1826,8.7148,base.tn,state_TN_Kef_12
rdx_city_TUN_13,Jendouba,36.5,8.75,base.tn,state_TN_Jen_13
rdx_city_TUN_14,Béja,36.7304,9.19,base.tn,state_TN_Béj_14
rdx_city_TUN_15,Bizerte,37.2904,9.855,base.tn,state_TN_Biz_15
rdx_city_TUN_16,Zaghouan,36.4,10.147,base.tn,state_TN_Zag_16
rdx_city_TUN_17,Siliana,36.0833,9.3833,base.tn,state_TN_Sil_17
rdx_city_TUN_18,Nabeul,36.4603,10.73,base.tn,state_TN_Nab_18
rdx_city_TUN_19,Kebili,33.69,8.971,base.tn,state_TN_Kéb_19
rdx_city_TUN_20,Tataouine,33,10.4667,base.tn,state_TN_Tat_1
rdx_city_TUN_21,Medenine,33.4,10.4167,base.tn,state_TN_Méd_2
rdx_city_TUN_22,Tozeur,33.9304,8.13,base.tn,state_TN_Toz_20
rdx_city_TUN_23,Tunis,36.8028,10.1797,base.tn,state_TN_Tun_21
rdx_city_TUN_24,Ben Gardane,33.1404,11.22,base.tn,state_TN_Méd_2
rdx_city_TUN_25,Ben Arous,36.7545,10.2217,base.tn,state_TN_Ben_22
rdx_city_TUN_26,Manouba,36.8101,10.0956,base.tn,state_TN_Man_23
rdx_city_TUN_27,L'Ariana,36.8667,10.2,base.tn,state_TN_L’A_24
rdx_city_TON_1,Neiafu,-18.6496,-173.9833,base.to,state_TO_Vav_1
rdx_city_TON_2,Nukualofa,-21.1385,-175.2206,base.to,state_TO_Ton_2
rdx_city_TUR_1,Isparta,37.77,30.53,base.tr,state_TR_Isp_1
rdx_city_TUR_2,Sivas,39.7454,37.035,base.tr,state_TR_Siv_2
rdx_city_TUR_3,Kilis,36.7204,37.12,base.tr,state_TR_Kil_3
rdx_city_TUR_4,Edirne,41.6704,26.57,base.tr,state_TR_Edi_4
rdx_city_TUR_5,Bingöl,38.885,40.498,base.tr,state_TR_Bin_5
rdx_city_TUR_6,Corum,40.52,34.95,base.tr,state_TR_Çor_6
rdx_city_TUR_7,Iğdır,39.9237,44.045,base.tr,state_TR_Iğd_7
rdx_city_TUR_8,Batman,37.8904,41.14,base.tr,state_TR_Bat_8
rdx_city_TUR_9,Rize,41.0208,40.5219,base.tr,state_TR_Riz_9
rdx_city_TUR_10,Ardahan,41.1087,42.7022,base.tr,state_TR_Ard_10
rdx_city_TUR_11,Adıyaman,37.7704,38.2799,base.tr,state_TR_Adı_11
rdx_city_TUR_12,Bitlis,38.394,42.123,base.tr,state_TR_Bit_12
rdx_city_TUR_13,Trabzon,40.98,39.72,base.tr,state_TR_Tra_13
rdx_city_TUR_14,Mardin,37.3115,40.7427,base.tr,state_TR_Mar_14
rdx_city_TUR_15,Gaziantep,37.075,37.385,base.tr,state_TR_Gaz_15
rdx_city_TUR_16,Sinop,42.023,35.153,base.tr,state_TR_Sin_16
rdx_city_TUR_17,Manisa,38.6304,27.44,base.tr,state_TR_Man_17
rdx_city_TUR_18,Aydın,37.85,27.85,base.tr,state_TR_Ayd_18
rdx_city_TUR_19,Giresun,40.913,38.39,base.tr,state_TR_Gir_19
rdx_city_TUR_20,İskenderun,36.5804,36.17,base.tr,state_TR_Hat_20
rdx_city_TUR_21,Kahramanmaraş,37.61,36.945,base.tr,state_TR_Kah_21
rdx_city_TUR_22,Adana,36.995,35.32,base.tr,state_TR_Ada_22
rdx_city_TUR_23,Osmaniye,37.0742,36.2478,base.tr,state_TR_Osm_23
rdx_city_TUR_24,Kayseri,38.735,35.49,base.tr,state_TR_Kay_24
rdx_city_TUR_25,Samsun,41.28,36.3437,base.tr,state_TR_Sam_25
rdx_city_TUR_26,Yozgat,39.818,34.815,base.tr,state_TR_Yoz_26
rdx_city_TUR_27,Bafra,41.5682,35.9069,base.tr,state_TR_Sam_25
rdx_city_TUR_28,Amasya,40.6537,35.833,base.tr,state_TR_Ama_27
rdx_city_TUR_29,Tokat,40.306,36.563,base.tr,state_TR_Tok_28
rdx_city_TUR_30,Niğde,37.976,34.694,base.tr,state_TR_Niğ_29
rdx_city_TUR_31,Kırıkkale,39.8504,33.53,base.tr,state_TR_Kır_30
rdx_city_TUR_32,Burdur,37.7167,30.2833,base.tr,state_TR_Bur_31
rdx_city_TUR_33,Kırşehir,39.142,34.171,base.tr,state_TR_Kır_32
rdx_city_TUR_34,Karabük,41.2,32.6,base.tr,state_TR_Kar_33
rdx_city_TUR_35,Karaman,37.1815,33.215,base.tr,state_TR_Kar_34
rdx_city_TUR_36,Nevşehir,38.624,34.724,base.tr,state_TR_Nev_35
rdx_city_TUR_37,Aksaray,38.3725,34.0254,base.tr,state_TR_Aks_36
rdx_city_TUR_38,Polatlı,39.5842,32.1472,base.tr,state_TR_Ank_37
rdx_city_TUR_39,Afyon,38.7504,30.55,base.tr,state_TR_Afy_38
rdx_city_TUR_40,Kastamonu,41.389,33.783,base.tr,state_TR_Kas_39
rdx_city_TUR_41,Bolu,40.7363,31.6061,base.tr,state_TR_Bol_40
rdx_city_TUR_42,Antalya,36.89,30.7,base.tr,state_TR_Ant_41
rdx_city_TUR_43,Konya,37.875,32.475,base.tr,state_TR_Kon_42
rdx_city_TUR_44,Çankırı,40.607,33.621,base.tr,state_TR_Çan_43
rdx_city_TUR_45,Ankara,39.9272,32.8644,base.tr,state_TR_Ank_37
rdx_city_TUR_46,Balıkesir,39.6504,27.89,base.tr,state_TR_Bal_44
rdx_city_TUR_47,Bartın,41.6358,32.3375,base.tr,state_TR_Bar_45
rdx_city_TUR_48,Düzce,40.8389,31.1639,base.tr,state_TR_Düz_46
rdx_city_TUR_49,Zonguldak,41.4304,31.78,base.tr,state_TR_Zon_47
rdx_city_TUR_50,Eskişehir,39.795,30.53,base.tr,state_TR_Esk_48
rdx_city_TUR_51,Adapazarı,40.8,30.415,base.tr,state_TR_Sak_49
rdx_city_TUR_52,İzmit,40.776,29.9306,base.tr,state_TR_Koc_50
rdx_city_TUR_53,Yalova,40.655,29.2769,base.tr,state_TR_Yal_51
rdx_city_TUR_54,Bilecik,40.15,29.983,base.tr,state_TR_Bil_52
rdx_city_TUR_55,Istanbul,41.105,29.01,base.tr,state_TR_İst_53
rdx_city_TUR_56,Denizli,37.7704,29.08,base.tr,state_TR_Den_54
rdx_city_TUR_57,Muğla,37.2164,28.3639,base.tr,state_TR_Muğ_55
rdx_city_TUR_58,Tekirdağ,40.9909,27.51,base.tr,state_TR_Tek_56
rdx_city_TUR_59,Kütahya,39.42,29.93,base.tr,state_TR_Küt_57
rdx_city_TUR_60,Kırklareli,41.743,27.226,base.tr,state_TR_Kır_58
rdx_city_TUR_61,Uşak,38.6804,29.42,base.tr,state_TR_Uşa_59
rdx_city_TUR_62,Söke,37.7512,27.4103,base.tr,state_TR_Ayd_18
rdx_city_TUR_63,Hatay,36.2304,36.12,base.tr,state_TR_Hat_20
rdx_city_TUR_64,Malatya,38.3704,38.3,base.tr,state_TR_Mal_60
rdx_city_TUR_65,Elâzığ,38.68,39.23,base.tr,state_TR_Ela_61
rdx_city_TUR_66,Artvin,41.183,41.818,base.tr,state_TR_Art_62
rdx_city_TUR_67,Şırnak,37.5139,42.4543,base.tr,state_TR_Şır_63
rdx_city_TUR_68,Hakkâri,37.5744,43.7408,base.tr,state_TR_Hak_64
rdx_city_TUR_69,Samandagi,36.1171,35.9333,base.tr,state_TR_Hat_20
rdx_city_TUR_70,Gümüşhane,40.464,39.484,base.tr,state_TR_Güm_65
rdx_city_TUR_71,Tunceli,39.1167,39.5333,base.tr,state_TR_Tun_66
rdx_city_TUR_72,Bayburt,40.2563,40.2229,base.tr,state_TR_Bay_67
rdx_city_TUR_73,Erzincan,39.7526,39.4928,base.tr,state_TR_Erz_68
rdx_city_TUR_74,Ağrı,39.7198,43.0513,base.tr,state_TR_Ağr_69
rdx_city_TUR_75,Muş,38.749,41.4969,base.tr,state_TR_Muş_70
rdx_city_TUR_76,İzmir,38.4361,27.1518,base.tr,state_TR_İzm_71
rdx_city_TUR_77,Van,38.4954,43.4,base.tr,state_TR_Van_72
rdx_city_TUR_78,Kars,40.6085,43.0975,base.tr,state_TR_Kar_73
rdx_city_TUR_79,Diyarbakır,37.9204,40.23,base.tr,state_TR_Diy_74
rdx_city_TUR_80,Erzurum,39.9204,41.29,base.tr,state_TR_Erz_75
rdx_city_TUR_81,Lüleburgaz,41.4067,27.3552,base.tr,state_TR_Kır_58
rdx_city_TUR_82,Bursa,40.2,29.07,base.tr,state_TR_Bur_76
rdx_city_TUR_83,Çanakkale,40.1459,26.4064,base.tr,state_TR_Çan_77
rdx_city_TUR_84,Mersin,36.8004,34.6128,base.tr,state_TR_Mer_78
rdx_city_TUR_85,Tarsus,36.9204,34.88,base.tr,state_TR_Mer_78
rdx_city_TUR_86,Tatvan,38.5066,42.2816,base.tr,state_TR_Bit_12
rdx_city_TUR_87,Nusaybin,37.075,41.2184,base.tr,state_TR_Mar_14
rdx_city_TUR_88,Ordu,41.0004,37.8699,base.tr,state_TR_Ord_79
rdx_city_TUR_89,Siirt,37.944,41.933,base.tr,state_TR_Sii_80
rdx_city_TUR_90,Ereğli,37.5063,34.0517,base.tr,state_TR_Kon_42
rdx_city_TUR_91,Şanlıurfa,37.17,38.795,base.tr,state_TR_Şan_81
rdx_city_TTO_1,Port-of-Spain,10.652,-61.517,base.tt,state_TT_Por_1
rdx_city_TTO_2,Arima,10.6374,-61.2823,base.tt,state_TT_Ari_2
rdx_city_TTO_3,Aranguez,10.6472,-61.4461,base.tt,state_TT_San_3
rdx_city_TTO_4,Chaguanas,10.5167,-61.4167,base.tt,state_TT_Cha_4
rdx_city_TTO_5,Couva,10.4232,-61.4618,base.tt,state_TT_Cou_5
rdx_city_TTO_6,Debe,10.2085,-61.4527,base.tt,state_TT_Pen_6
rdx_city_TTO_7,Diego Martin,10.7208,-61.5662,base.tt,state_TT_Die_7
rdx_city_TTO_8,Point Fortin,10.1741,-61.6841,base.tt,state_TT_Poi_8
rdx_city_TTO_9,Princes Town,10.2718,-61.371,base.tt,state_TT_Pri_9
rdx_city_TTO_10,Rio Claro,10.3059,-61.1756,base.tt,state_TT_May_10
rdx_city_TTO_11,San Fernando,10.2805,-61.4594,base.tt,state_TT_San_11
rdx_city_TTO_12,Sangre Grande,10.5871,-61.1322,base.tt,state_TT_San_12
rdx_city_TTO_13,Scarborough,11.1811,-60.7333,base.tt,state_TT_Tob_13
rdx_city_TTO_14,Siparia,10.1453,-61.5074,base.tt,state_TT_Sip_14
rdx_city_TTO_15,Tunapuna,10.6524,-61.3888,base.tt,state_TT_Tun_15
rdx_city_TUV_1,Funafuti,-8.5167,179.2166,base.tv,state_TV_Fun_1
rdx_city_TWN_1,Taipei,25.0358,121.5683,base.tw,state_TW_Tai_1
rdx_city_TWN_2,Magong,23.5667,119.5833,base.tw,state_TW_Pen_2
rdx_city_TWN_3,Pingtung,22.6817,120.4817,base.tw,state_TW_Pin_3
rdx_city_TWN_4,Bade,24.9575,121.2989,base.tw,state_TW_Tao_4
rdx_city_TWN_5,Hualien,23.9837,121.6,base.tw,state_TW_Hua_5
rdx_city_TWN_6,Miaoli,24.57,120.82,base.tw,state_TW_Mia_6
rdx_city_TWN_7,Zhubei,24.8333,121.0119,base.tw,state_TW_Hsi_7
rdx_city_TWN_8,Yangmei,24.9167,121.15,base.tw,state_TW_Tao_4
rdx_city_TWN_9,Taitung,22.7554,121.14,base.tw,state_TW_Tai_8
rdx_city_TWN_10,Taoyuan,24.9889,121.3111,base.tw,state_TW_Tao_4
rdx_city_TWN_11,Pingzhen,24.9439,121.2161,base.tw,state_TW_Tao_4
rdx_city_TWN_12,Zhongli,24.965,121.2168,base.tw,state_TW_Tao_4
rdx_city_TWN_13,Taibao,23.45,120.3333,base.tw,state_TW_Chi_9
rdx_city_TWN_14,Yilan,24.75,121.75,base.tw,state_TW_Yil_10
rdx_city_TWN_15,Changhua,24.0734,120.5134,base.tw,state_TW_Cha_11
rdx_city_TWN_16,Nantou,23.9167,120.6833,base.tw,state_TW_Nan_12
rdx_city_TWN_17,Douliou,23.7075,120.5439,base.tw,state_TW_Yun_13
rdx_city_TWN_18,Puzi,23.4611,120.2419,base.tw,state_TW_Chi_9
rdx_city_TWN_19,Hsinchu,24.8168,120.9767,base.tw,state_TW_Hsi_7
rdx_city_TWN_20,Chiayi,23.4755,120.4351,base.tw,state_TW_Chi_9
rdx_city_TWN_21,Banqiao,25.0143,121.4672,base.tw,state_TW_New_14
rdx_city_TWN_22,Taichung,24.1521,120.6817,base.tw,state_TW_Tai_15
rdx_city_TWN_23,Keelung,25.1333,121.7333,base.tw,state_TW_Kee_16
rdx_city_TWN_24,Tainan,23,120.2,base.tw,state_TW_Tai_17
rdx_city_TWN_25,Kaohsiung,22.6333,120.2666,base.tw,state_TW_Kao_18
rdx_city_TWN_26,Jincheng,24.4341,118.3171,base.tw,state_TW_Kin_19
rdx_city_TWN_27,Nangan,26.1504,119.9328,base.tw,state_TW_Lie_20
rdx_city_TZA_1,Sumbawanga,-7.9596,31.62,base.tz,state_TZ_Ruk_1
rdx_city_TZA_2,Mtwara,-10.2696,40.19,base.tz,state_TZ_Mtw_2
rdx_city_TZA_3,Koani,-6.1333,39.2833,base.tz,state_TZ_Zan_3
rdx_city_TZA_4,Mbeya,-8.89,33.43,base.tz,state_TZ_Mbe_4
rdx_city_TZA_5,Zanzibar,-6.16,39.2,base.tz,state_TZ_Zan_5
rdx_city_TZA_6,Uvinza,-5.1196,30.39,base.tz,state_TZ_Kig_6
rdx_city_TZA_7,Musoma,-1.4896,33.8,base.tz,state_TZ_Mar_7
rdx_city_TZA_8,Tanga,-5.07,39.09,base.tz,state_TZ_Tan_8
rdx_city_TZA_9,Kigoma,-4.8796,29.61,base.tz,state_TZ_Kig_6
rdx_city_TZA_10,Kakonko,-3.2796,30.96,base.tz,state_TZ_Kig_6
rdx_city_TZA_11,Moshi,-3.3396,37.34,base.tz,state_TZ_Kil_9
rdx_city_TZA_12,Arusha,-3.36,36.67,base.tz,state_TZ_Aru_10
rdx_city_TZA_13,Lindi,-10,39.7,base.tz,state_TZ_Lin_11
rdx_city_TZA_14,Kilindoni,-7.9163,39.65,base.tz,state_TZ_Coa_12
rdx_city_TZA_15,Kibiti,-7.7296,38.95,base.tz,state_TZ_Coa_12
rdx_city_TZA_16,Mikumi,-7.3996,36.98,base.tz,state_TZ_Mor_13
rdx_city_TZA_17,Chake Chake,-5.2395,39.77,base.tz,state_TZ_Pem_14
rdx_city_TZA_18,Kasulu,-4.5796,30.1,base.tz,state_TZ_Kig_6
rdx_city_TZA_19,Biharamulo,-2.6296,31.31,base.tz,state_TZ_Kag_15
rdx_city_TZA_20,Bukoba,-1.3196,31.8,base.tz,state_TZ_Kag_15
rdx_city_TZA_21,Iringa,-7.7696,35.69,base.tz,state_TZ_Iri_16
rdx_city_TZA_22,Songea,-10.68,35.65,base.tz,state_TZ_Ruv_17
rdx_city_TZA_23,Ngara,-2.4695,30.65,base.tz,state_TZ_Kag_15
rdx_city_TZA_24,Mwanza,-2.52,32.93,base.tz,state_TZ_Mwa_18
rdx_city_TZA_25,Wete,-5.0635,39.7258,base.tz,state_TZ_Pem_19
rdx_city_TZA_26,Babati,-4.2195,35.75,base.tz,state_TZ_Man_20
rdx_city_TZA_27,Singida,-4.8196,34.74,base.tz,state_TZ_Sin_21
rdx_city_TZA_28,Morogoro,-6.82,37.66,base.tz,state_TZ_Mor_13
rdx_city_TZA_29,Tabora,-5.02,32.8,base.tz,state_TZ_Tab_22
rdx_city_TZA_30,Dodoma,-6.1833,35.75,base.tz,
rdx_city_TZA_31,Dar es Salaam,-6.8,39.2683,base.tz,
rdx_city_TZA_32,Ifakara,-8.1296,36.68,base.tz,state_TZ_Mor_13
rdx_city_TZA_33,Tunduma,-9.2846,32.7749,base.tz,state_TZ_Mbe_4
rdx_city_TZA_34,Tunduru,-11.0896,37.37,base.tz,state_TZ_Ruv_17
rdx_city_TZA_35,Itigi,-5.6996,34.48,base.tz,state_TZ_Sin_21
rdx_city_TZA_36,Masasi,-10.7296,38.7999,base.tz,state_TZ_Mtw_2
rdx_city_TZA_37,Kipili,-7.4329,30.6,base.tz,state_TZ_Ruk_1
rdx_city_TZA_38,Tukuyu,-9.2496,33.64,base.tz,state_TZ_Mbe_4
rdx_city_TZA_39,Manyoni,-5.7796,34.9,base.tz,state_TZ_Sin_21
rdx_city_TZA_40,Mbamba Bay,-11.2829,34.7666,base.tz,state_TZ_Ruv_17
rdx_city_TZA_41,Nzega,-4.2096,33.18,base.tz,state_TZ_Tab_22
rdx_city_TZA_42,Ngorongoro,-3.2496,35.52,base.tz,state_TZ_Aru_10
rdx_city_TZA_43,Kanyato,-4.4565,30.2614,base.tz,state_TZ_Kig_6
rdx_city_TZA_44,Kilosa,-6.8396,36.99,base.tz,state_TZ_Mor_13
rdx_city_TZA_45,Same,-4.0696,37.72,base.tz,state_TZ_Kil_9
rdx_city_TZA_46,Sikonge,-5.6295,32.77,base.tz,state_TZ_Tab_22
rdx_city_TZA_47,Korogwe,-5.0896,38.54,base.tz,state_TZ_Tan_8
rdx_city_TZA_48,Bagamoyo,-6.4396,38.89,base.tz,state_TZ_Coa_12
rdx_city_TZA_49,Kibaha,-6.7667,38.9167,base.tz,state_TZ_Coa_12
rdx_city_TZA_50,Mpwapwa,-6.3496,36.48,base.tz,state_TZ_Dod_23
rdx_city_TZA_51,Oldeani,-3.3496,35.55,base.tz,state_TZ_Aru_10
rdx_city_TZA_52,Karema,-6.8162,30.4333,base.tz,state_TZ_Kat_24
rdx_city_TZA_53,Nyahanga,-2.3829,33.55,base.tz,state_TZ_Sim_25
rdx_city_TZA_54,Mbulu,-3.8496,35.53,base.tz,state_TZ_Man_20
rdx_city_TZA_55,Kahama,-3.8196,32.58,base.tz,state_TZ_Shi_26
rdx_city_TZA_56,Shinyanga,-3.6596,33.42,base.tz,state_TZ_Shi_26
rdx_city_TZA_57,Vwawa,-9.1081,32.9347,base.tz,
rdx_city_TZA_58,Bariadi,-2.8069,33.9878,base.tz,state_TZ_Sim_25
rdx_city_TZA_59,Geita,-2.8662,32.1666,base.tz,state_TZ_Gei_27
rdx_city_TZA_60,Mahonda,-5.9897,39.2519,base.tz,state_TZ_Zan_28
rdx_city_TZA_61,Mkokotoni,-5.879,39.26,base.tz,state_TZ_Zan_28
rdx_city_TZA_62,Mpanda,-6.3596,31.05,base.tz,state_TZ_Kat_24
rdx_city_TZA_63,Njombe,-9.3296,34.77,base.tz,state_TZ_Njo_29
rdx_city_UKR_1,Uzhgorod,48.63,22.25,base.ua,state_UA_Zak_1
rdx_city_UKR_2,Kiev,50.4334,30.5166,base.ua,state_UA_Kyy_2
rdx_city_UKR_3,Ivano-Frankivsk,48.9348,24.7094,base.ua,state_UA_Iva_3
rdx_city_UKR_4,Kherson,46.6325,32.6007,base.ua,state_UA_Khe_4
rdx_city_UKR_5,Donetsk,48,37.83,base.ua,state_UA_Don_5
rdx_city_UKR_6,Khmelnytskyy,49.4249,27.0015,base.ua,state_UA_Khm_6
rdx_city_UKR_7,Makiyivka,48.0297,37.9746,base.ua,state_UA_Don_5
rdx_city_UKR_8,Mykolayiv,46.9677,31.9843,base.ua,state_UA_Myk_7
rdx_city_UKR_9,Lvov,49.835,24.03,base.ua,state_UA_L’v_8
rdx_city_UKR_10,Odessa,46.49,30.71,base.ua,state_UA_Ode_9
rdx_city_UKR_11,Kharkiv,50,36.25,base.ua,state_UA_Kha_10
rdx_city_UKR_12,Zaporizhzhya,47.8573,35.1768,base.ua,state_UA_Zap_11
rdx_city_UKR_13,Luhansk,48.5698,39.3344,base.ua,state_UA_Luh_12
rdx_city_UKR_14,Sumy,50.9243,34.7809,base.ua,state_UA_Sum_13
rdx_city_UKR_15,Ternopil,49.536,25.5821,base.ua,state_UA_Ter_14
rdx_city_UKR_16,Poltava,49.574,34.5703,base.ua,state_UA_Pol_15
rdx_city_UKR_17,Vinnytsya,49.2254,28.4816,base.ua,state_UA_Vin_16
rdx_city_UKR_18,Simferopol’,44.9572,34.1108,base.ua,state_UA_Kry_17
rdx_city_UKR_19,Lutsk,50.7472,25.3334,base.ua,state_UA_Vol_18
rdx_city_UKR_20,Chernivtsi,48.3053,25.9216,base.ua,state_UA_Che_19
rdx_city_UKR_21,Cherkasy,49.4347,32.0709,base.ua,state_UA_Che_20
rdx_city_UKR_22,Mariupol,47.0962,37.5562,base.ua,state_UA_Don_5
rdx_city_UKR_23,Chernobyl,51.3894,30.0989,base.ua,state_UA_Kyy_21
rdx_city_UKR_24,Zhytomyr,50.2456,28.6622,base.ua,state_UA_Zhy_22
rdx_city_UKR_25,Horlivka,48.2996,38.0547,base.ua,state_UA_Don_5
rdx_city_UKR_26,Kramatorsk,48.7194,37.5344,base.ua,state_UA_Don_5
rdx_city_UKR_27,Lysychansk,48.9204,38.4274,base.ua,state_UA_Luh_12
rdx_city_UKR_28,Melitopol,46.8378,35.3775,base.ua,state_UA_Zap_11
rdx_city_UKR_29,Chernihiv,51.5049,31.3015,base.ua,state_UA_Che_23
rdx_city_UKR_30,Nizhyn,51.0541,31.8903,base.ua,state_UA_Che_23
rdx_city_UKR_31,Berdyansk,46.7568,36.7868,base.ua,state_UA_Zap_11
rdx_city_UKR_32,Kovel,51.2171,24.7166,base.ua,state_UA_Vol_18
rdx_city_UKR_33,Kupyansk,49.7218,37.5981,base.ua,state_UA_Kha_10
rdx_city_UKR_34,Nikopol,47.5666,34.4062,base.ua,state_UA_Dni_24
rdx_city_UKR_35,Rivne,50.6166,26.2528,base.ua,state_UA_Riv_25
rdx_city_UKR_36,Uman,48.7543,30.2109,base.ua,state_UA_Che_20
rdx_city_UKR_37,Drohobych,49.3444,23.4994,base.ua,state_UA_L’v_8
rdx_city_UKR_38,Konotop,51.2424,33.209,base.ua,state_UA_Sum_13
rdx_city_UKR_39,Voznesensk,47.5504,31.3333,base.ua,state_UA_Myk_7
rdx_city_UKR_40,Korosten,50.9504,28.65,base.ua,state_UA_Zhy_22
rdx_city_UKR_41,Kamyanets-Podilskyy,48.6843,26.5809,base.ua,state_UA_Khm_6
rdx_city_UKR_42,Shostka,51.8734,33.4797,base.ua,state_UA_Sum_13
rdx_city_UKR_43,Kryvyy Rih,47.9283,33.345,base.ua,state_UA_Dni_24
rdx_city_UKR_44,Izmayil,45.3503,28.8374,base.ua,state_UA_Ode_9
rdx_city_UKR_45,Bila Tserkva,49.7743,30.1309,base.ua,state_UA_Kyy_21
rdx_city_UKR_46,Brovary,50.4943,30.7809,base.ua,state_UA_Kyy_21
rdx_city_UKR_47,Sevastopol’,44.5883,33.5224,base.ua,state_UA_Sev_26
rdx_city_UKR_48,Kremenchuk,49.0835,33.4296,base.ua,state_UA_Pol_15
rdx_city_UKR_49,Kirovohrad,48.5041,32.2603,base.ua,state_UA_Kir_27
rdx_city_UKR_50,Dnipro,48.48,35,base.ua,state_UA_Dni_24
rdx_city_UKR_51,Illichivsk,46.3,30.6666,base.ua,state_UA_Ode_9
rdx_city_UGA_1,Rukungiri,-0.8411,29.9419,base.ug,state_UG_Ruk_1
rdx_city_UGA_2,Kanungu,-0.9575,29.7897,base.ug,state_UG_Kan_2
rdx_city_UGA_3,Katwe,-0.1296,29.92,base.ug,state_UG_Kas_3
rdx_city_UGA_4,Kumi,1.4608,33.9361,base.ug,state_UG_Kum_4
rdx_city_UGA_5,Bugiri,0.5714,33.7417,base.ug,state_UG_Bug_5
rdx_city_UGA_6,Kasese,0.2325,29.9883,base.ug,state_UG_Kas_3
rdx_city_UGA_7,Kibale,0.8,31.0667,base.ug,state_UG_Kib_6
rdx_city_UGA_8,Kiboga,0.9161,31.7742,base.ug,state_UG_Kib_7
rdx_city_UGA_9,Bushenyi,-0.5853,30.2114,base.ug,state_UG_Bus_8
rdx_city_UGA_10,Hoima,1.4356,31.3436,base.ug,state_UG_Hoi_9
rdx_city_UGA_11,Kayunga,0.7025,32.8886,base.ug,state_UG_Kay_10
rdx_city_UGA_12,Jinja,0.4404,33.1999,base.ug,state_UG_Jin_11
rdx_city_UGA_13,Nakapiripirit,1.9167,34.7833,base.ug,state_UG_Nak_12
rdx_city_UGA_14,Kyenjojo,0.6328,30.6214,base.ug,state_UG_Kye_13
rdx_city_UGA_15,Kalangala,-0.3089,32.225,base.ug,state_UG_Kal_14
rdx_city_UGA_16,Mukono,0.3533,32.7553,base.ug,state_UG_Muk_15
rdx_city_UGA_17,Sembabule,-0.0772,31.4567,base.ug,state_UG_Sem_16
rdx_city_UGA_18,Kamwenge,0.2111,30.4208,base.ug,state_UG_Kam_17
rdx_city_UGA_19,Wakiso,0.4044,32.4594,base.ug,state_UG_Wak_18
rdx_city_UGA_20,Ntungamo,-0.8794,30.2642,base.ug,state_UG_Ntu_19
rdx_city_UGA_21,Nakasongola,1.3089,32.4564,base.ug,state_UG_Nak_20
rdx_city_UGA_22,Kabale,-1.2496,29.98,base.ug,state_UG_Kab_21
rdx_city_UGA_23,Masindi,1.6744,31.715,base.ug,state_UG_Mas_22
rdx_city_UGA_24,Kaabong,3.5204,34.12,base.ug,state_UG_Kaa_23
rdx_city_UGA_25,Rakai,-0.72,31.4839,base.ug,state_UG_Rak_24
rdx_city_UGA_26,Isingiro,-0.8686,30.8302,base.ug,state_UG_Isi_25
rdx_city_UGA_27,Masindi-Port,1.7004,32.0699,base.ug,state_UG_Kir_26
rdx_city_UGA_28,Zombo,2.5135,30.9091,base.ug,state_UG_Zom_27
rdx_city_UGA_29,Pallisa,1.145,33.7094,base.ug,state_UG_Pal_28
rdx_city_UGA_30,Luwero,0.8492,32.4731,base.ug,state_UG_Luw_29
rdx_city_UGA_31,Kotido,2.9806,34.1331,base.ug,state_UG_Kot_30
rdx_city_UGA_32,Lira,2.2604,32.89,base.ug,state_UG_Lir_31
rdx_city_UGA_33,Mubende,0.5904,31.37,base.ug,state_UG_Mub_32
rdx_city_UGA_34,Buikwe,0.3375,33.0106,base.ug,state_UG_Bui_33
rdx_city_UGA_35,Lamwo,3.5297,32.8016,base.ug,state_UG_Lam_34
rdx_city_UGA_36,Agago,2.8338,33.3336,base.ug,state_UG_Aga_35
