id,name,code,provider_id/id,city_id/id,,
hotel_provider_code_quantum_5633,La Guardia Airport (NY); US,US~180,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5634,Ontario - CA; US,US~295,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5635,Overland Park (KS); US,US~182,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5636,Olathe (KS); US,US~183,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5637,St. Paul - MN; US,US~184,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5638,Boca Raton (FL); US,US~185,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5639,Highland Beach (FL); US,US~186,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5640,Palm Beach Garden (FL); US,US~296,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5641,Palm Coast - FL; US,US~187,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5642,East Portland +(OR); US,US~188,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5643,Beaverton (OR); US,US~189,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5644,Lake Oswego (OR); US,US~190,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5645,Clackamas (OR); US,US~191,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5646,Perdido Key (FL); US,US~192,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5647,Navarre Beach (FL); US,US~193,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5648,Jamestown (VA); US,US~194,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5649,Tri-Cities Area - WA; US,US~195,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5650,River Village Area (CO); US,US~196,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5651,Keystone - CO; US,US~197,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5652,Durham - Chapel Hill; US,US~198,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5653,Big Bear Lake - CA; US,US~199,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5654,Red Lodge - MT; US,US~200,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5655,Rockford - IL; US,US~299,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5656,Reno/Lake Tahoe - Airport Area (NV); US,US~201,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5657,Carson City (NV); US,US~202,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5658,Rocky Mount (VA); US,US~203,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5659,Salem (VA); US,US~204,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5660,Benton (AR); US,US~205,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5661,Conway (AR); US,US~206,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5662,Maumelle (AR); US,US~207,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5663,Rockport - ME; US,US~208,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5664,Mendon (VT); US,US~209,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5665,Point Loma (CA); US,US~210,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5666,Seaworld (CA); US,US~211,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5667,Shelter Island (CA); US,US~212,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5668,Temecula (CA); US,US~213,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5669,San Diego Old Town (CA); US,US~214,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5670,Hotel Circle (CA); US,US~215,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5671,San Ysidro (CA); US,US~216,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5672,Naval Base Area (CA); US,US~217,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5673,Otay Mesa (CA); US,US~218,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5674,La Jolla (CA); US,US~219,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5675,Mission Bay (CA); US,US~220,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5676,Mission Valley (CA); US,US~221,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5677,San Diego North (CA); US,US~222,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5678,San Diego Airport (CA); US,US~223,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5679,Oceanside; US,US~297,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2318,tt_city_code.rdx_city_USA_2318,tt_city_code.rdx_city_USA_2318
hotel_provider_code_quantum_5680,Milpitas (CA); US,US~224,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5681,Palo Alto (CA); US,US~225,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5682,Bradenton (FL); US,US~226,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5683,Englewood (FL); US,US~227,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5684,Savannah Historical District; US,US~228,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5685,Pooler (GA); US,US~229,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5686,Pt Wentworth (GA); US,US~230,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5687,Savannah Midtown (GA); US,US~231,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5688,Santa Barbara - CA; US,US~298,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5689,South Bend - IN; US,US~232,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5690,Steamboat Springs - CO; US,US~233,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5691,Seattle Airport Area (WA); US,US~234,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5692,Seattle University District (WA); US,US~235,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5693,Bremerton (WA); US,US~236,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5694,North Seattle (WA); US,US~237,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5695,Sebring - FL; US,US~238,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5696,Pacifica (CA); US,US~239,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5697,Tiburon (CA); US,US~240,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5698,Berkeley (CA); US,US~241,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5699,China Town - Financial Dist (CA); US,US~242,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5700,Civic Center (CA); US,US~243,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5701,Fishermans Wharf (CA); US,US~244,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5702,Nob Hill (CA); US,US~245,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5703,Japantown (CA); US,US~287,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5704,Union Square (CA); US,US~288,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5705,St George (UT); US,US~246,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5706,Mt Carmel (UT); US,US~247,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5707,Zion National Park (UT); US,US~248,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5708,Ceder City (UT); US,US~249,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5709,Natural Bridge (VA); US,US~250,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5710,Harrisonburg (VA); US,US~251,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5711,Shreveport - LA; US,US~291,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5712,Sierra Vista - AZ; US,US~252,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5713,Sandy (UT); US,US~254,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5714,Fort Wayne - IN; US,US~255,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5715,Calistoga (CA); US,US~256,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5716,South Padre (TX); US,US~257,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5717,Brownsville (TX); US,US~258,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5718,Cerillos Road (NM); US,US~259,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5719,Santa Fe - NM; US,US~260,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5720,St. Petersburg Area - FL; US,US~261,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5721,Treasure Island (FL); US,US~262,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5722,North Redington (FL); US,US~263,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5723,Stuart - FL; US,US~264,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5724,Mountain-side; US,US~265,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5725,Titusville (FL); US,US~310,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5726,Tampa Airport Area (FL); US,US~266,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5727,Busch Gardens Area (FL); US,US~267,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5728,Twenty Nine Palms - CA; US,US~268,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5729,Texarkana - AR - TX; US,US~269,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5730,Coeur D'Alene - ID; US,US~270,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5731,Downtown; US,US~271,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5732,Vicksburg - MS; US,US~272,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5733,Virginia Beach - VA; US,US~273,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5734,Chesapeake (VA); US,US~274,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5735,New Hampshire Lakes Region - NH; US,US~275,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5736,Wichita - KS; US,US~276,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5737,Woodbridge - VA; US,US~277,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5738,Lake Yellowstone (MT); US,US~278,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5739,Bentonville (AR); US,US~300,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5740,Fayetteville (AR); US,US~301,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5741,Springdale (AR); US,US~302,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5742,Fairgrounds (WA); US,US~279,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5743,Yakima (WA); US,US~280,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5744,Duck Key (FL); US,US~281,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5745,Islamorada (FL); US,US~282,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5746,Key Largo (FL); US,US~283,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5747,Key West (FL); US,US~284,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5748,Petersburg (VA); US,US~285,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5749,Richmond Airport (VA); US,US~286,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5750,Old Town; US,US~292,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3581,tt_city_code.rdx_city_USA_3581,tt_city_code.rdx_city_USA_3581
hotel_provider_code_quantum_5751,West Chester (OH); US,US~1664,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5752,Orange (CA); US,US~2154,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5753,Miami; US,US~2155,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_455,tt_city_code.rdx_city_USA_455,tt_city_code.rdx_city_USA_455
hotel_provider_code_quantum_5754,Rancho Santa Fe; US,US~2156,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5755,Kalamazoo; US,US~2157,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4389,tt_city_code.rdx_city_USA_4389,tt_city_code.rdx_city_USA_4389
hotel_provider_code_quantum_5756,Asheboro; US,US~2158,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1349,tt_city_code.rdx_city_USA_1349,tt_city_code.rdx_city_USA_1349
hotel_provider_code_quantum_5757,Gulfport; US,US~2159,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4584,tt_city_code.rdx_city_USA_4584,tt_city_code.rdx_city_USA_4584
hotel_provider_code_quantum_5758,Groton; US,US~2160,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3561,tt_city_code.rdx_city_USA_3561,tt_city_code.rdx_city_USA_3561
hotel_provider_code_quantum_5759,Lake George; US,US~2161,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5760,Coral Springs; US,US~2164,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_600,tt_city_code.rdx_city_USA_600,tt_city_code.rdx_city_USA_600
hotel_provider_code_quantum_5761,Moorhead; US,US~2163,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4306,tt_city_code.rdx_city_USA_4306,tt_city_code.rdx_city_USA_4306
hotel_provider_code_quantum_5762,Eastham; US,US~2165,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5763,Norwood; US,US~2166,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_814,tt_city_code.rdx_city_USA_814,tt_city_code.rdx_city_USA_814
hotel_provider_code_quantum_5764,Amherst; US,US~2167,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3817,tt_city_code.rdx_city_USA_3817,tt_city_code.rdx_city_USA_3817
hotel_provider_code_quantum_5765,Morrisville; US,US~2168,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1979,tt_city_code.rdx_city_USA_1979,tt_city_code.rdx_city_USA_1979
hotel_provider_code_quantum_5766,Pineville; US,US~2169,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1338,tt_city_code.rdx_city_USA_1338,tt_city_code.rdx_city_USA_1338
hotel_provider_code_quantum_5767,Huntersville; US,US~2170,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1420,tt_city_code.rdx_city_USA_1420,tt_city_code.rdx_city_USA_1420
hotel_provider_code_quantum_5768,Novi; US,US~2171,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4319,tt_city_code.rdx_city_USA_4319,tt_city_code.rdx_city_USA_4319
hotel_provider_code_quantum_5769,Scranton; US,US~2172,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1890,tt_city_code.rdx_city_USA_1890,tt_city_code.rdx_city_USA_1890
hotel_provider_code_quantum_5770,San Rafael; US,US~2173,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2125,tt_city_code.rdx_city_USA_2125,tt_city_code.rdx_city_USA_2125
hotel_provider_code_quantum_5771,Emeryville; US,US~2174,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2032,tt_city_code.rdx_city_USA_2032,tt_city_code.rdx_city_USA_2032
hotel_provider_code_quantum_5772,Charleston; US,US~2175,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4079,tt_city_code.rdx_city_USA_4079,tt_city_code.rdx_city_USA_4079
hotel_provider_code_quantum_5773,Rancho Cucamonga; US,US~2176,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2298,tt_city_code.rdx_city_USA_2298,tt_city_code.rdx_city_USA_2298
hotel_provider_code_quantum_5774,Fairview Heights; US,US~2177,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2968,tt_city_code.rdx_city_USA_2968,tt_city_code.rdx_city_USA_2968
hotel_provider_code_quantum_5775,Newburgh; US,US~2178,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1664,tt_city_code.rdx_city_USA_1664,tt_city_code.rdx_city_USA_1664
hotel_provider_code_quantum_5776,Manhatten; US,US~2179,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5777,Eastlake; US,US~2180,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3717,tt_city_code.rdx_city_USA_3717,tt_city_code.rdx_city_USA_3717
hotel_provider_code_quantum_5778,Punta Gorda; US,US~2181,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_591,tt_city_code.rdx_city_BLZ_6,tt_city_code.rdx_city_USA_591
hotel_provider_code_quantum_5779,Williston; US,US~2182,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1450,tt_city_code.rdx_city_USA_1450,tt_city_code.rdx_city_USA_1450
hotel_provider_code_quantum_5780,Des Moines; US,US~2183,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_86,tt_city_code.rdx_city_USA_86,tt_city_code.rdx_city_USA_86
hotel_provider_code_quantum_5781,Midland; US,US~2184,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4443,tt_city_code.rdx_city_USA_4443,tt_city_code.rdx_city_USA_4443
hotel_provider_code_quantum_5782,College Station; US,US~2185,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1201,tt_city_code.rdx_city_USA_1201,tt_city_code.rdx_city_USA_1201
hotel_provider_code_quantum_5783,Scotts Valley; US,US~2186,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2158,tt_city_code.rdx_city_USA_2158,tt_city_code.rdx_city_USA_2158
hotel_provider_code_quantum_5784,Meriden; US,US~2187,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3568,tt_city_code.rdx_city_USA_3568,tt_city_code.rdx_city_USA_3568
hotel_provider_code_quantum_5785,Buffalo Grove; US,US~2188,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2998,tt_city_code.rdx_city_USA_2998,tt_city_code.rdx_city_USA_2998
hotel_provider_code_quantum_5786,Saginaw; US,US~2189,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1177,tt_city_code.rdx_city_USA_1177,tt_city_code.rdx_city_USA_1177
hotel_provider_code_quantum_5787,Plainview; US,US~2190,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1025,tt_city_code.rdx_city_USA_1025,tt_city_code.rdx_city_USA_1025
hotel_provider_code_quantum_5788,Coppel; US,US~2191,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5789,Mount Prospect; US,US~2192,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3014,tt_city_code.rdx_city_USA_3014,tt_city_code.rdx_city_USA_3014
hotel_provider_code_quantum_5790,Pleasanton; US,US~2193,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2100,tt_city_code.rdx_city_USA_2100,tt_city_code.rdx_city_USA_2100
hotel_provider_code_quantum_5791,York; US,US~2194,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1463,tt_city_code.rdx_city_GBR_186,tt_city_code.rdx_city_USA_1463
hotel_provider_code_quantum_5792,West Lafayette; US,US~2195,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3209,tt_city_code.rdx_city_USA_3209,tt_city_code.rdx_city_USA_3209
hotel_provider_code_quantum_5793,Ann Arbor; US,US~2196,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_4386,tt_city_code.rdx_city_USA_4386,tt_city_code.rdx_city_USA_4386
hotel_provider_code_quantum_5794,Rocky Hill; US,US~2197,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5795,Windsor Locks; US,US~2198,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5796,Needham; US,US~2199,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5797,Framingham; US,US~2200,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5798,Agoura Hills; US,US~2201,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2396,tt_city_code.rdx_city_USA_2396,tt_city_code.rdx_city_USA_2396
hotel_provider_code_quantum_5799,Universal City; US,US~2202,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1130,tt_city_code.rdx_city_USA_1130,tt_city_code.rdx_city_USA_1130
hotel_provider_code_quantum_5800,Towson; US,US~2203,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5801,Cuyahoga Falls; US,US~2204,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3756,tt_city_code.rdx_city_USA_3756,tt_city_code.rdx_city_USA_3756
hotel_provider_code_quantum_5802,Lisle; US,US~2205,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2803,tt_city_code.rdx_city_USA_2803,tt_city_code.rdx_city_USA_2803
hotel_provider_code_quantum_5803,Northbrook; US,US~2206,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2935,tt_city_code.rdx_city_USA_2935,tt_city_code.rdx_city_USA_2935
hotel_provider_code_quantum_5804,McKinney; US,US~2207,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_973,tt_city_code.rdx_city_USA_973,tt_city_code.rdx_city_USA_973
hotel_provider_code_quantum_5805,Greenwood Village; US,US~2208,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2480,tt_city_code.rdx_city_USA_2480,tt_city_code.rdx_city_USA_2480
hotel_provider_code_quantum_5806,Lakewood; US,US~2209,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3693,tt_city_code.rdx_city_USA_3693,tt_city_code.rdx_city_USA_3693
hotel_provider_code_quantum_5807,Duluth; US,US~2210,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3081,tt_city_code.rdx_city_USA_3081,tt_city_code.rdx_city_USA_3081
hotel_provider_code_quantum_5808,West Des Moines; US,US~2211,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_3387,tt_city_code.rdx_city_USA_3387,tt_city_code.rdx_city_USA_3387
hotel_provider_code_quantum_5809,Eatontown; US,US~2212,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_653,tt_city_code.rdx_city_USA_653,tt_city_code.rdx_city_USA_653
hotel_provider_code_quantum_5810,Edison; US,US~2213,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5811,Prasippany; US,US~2214,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5812,Mahwah; US,US~2215,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_5813,Plantation; US,US~2216,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_536,tt_city_code.rdx_city_USA_536,tt_city_code.rdx_city_USA_536
hotel_provider_code_quantum_5814,Honolulu; US,US~2217,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_713_befba1ba,__export__.res_city_713_befba1ba,__export__.res_city_713_befba1ba
hotel_provider_code_quantum_5815,Tarrytown; US,US~2218,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_1634,tt_city_code.rdx_city_USA_1634,tt_city_code.rdx_city_USA_1634
hotel_provider_code_quantum_5816,Georgetown; US,US~2219,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_200,tt_city_code.rdx_city_USA_200,tt_city_code.rdx_city_USA_200
hotel_provider_code_quantum_5817,Newcastle; US,US~2220,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_95,tt_city_code.rdx_city_AUS_32,tt_city_code.rdx_city_USA_95
hotel_provider_code_quantum_5818,San Gabriel; US,US~2221,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_USA_2215,tt_city_code.rdx_city_ECU_6,tt_city_code.rdx_city_USA_2215
