id,country_id/id,name
state_SI_Ško_161,base.si,Škofljica
state_SI_Raz_162,base.si,Razkrižje
state_SI_Mar_163,base.si,Markovci
state_SI_Med_164,base.si,Medvode
state_SI_Men_165,base.si,Mengeš
state_SI_Met_166,base.si,Metlika
state_SI_Mež_167,base.si,Mežica
state_SI_Lov_168,base.si,Lovrenc na Pohorju
state_SI_Luč_169,base.si,Luče
state_SI_Luk_170,base.si,Lukovica
state_SI_Maj_171,base.si,Majšperk
state_SI_Mak_172,base.si,Makole
state_SI_Mar_173,base.si,Maribor
state_SI_Sve_174,base.si,Sveti Tomaž
state_SI_Vid_175,base.si,Videm
state_SI_Tol_176,base.si,Tolmin
state_SI_Trb_177,base.si,Trbovlje
state_SI_Tre_178,base.si,Trebnje
state_SI_Trž_179,base.si,Tržič
state_SI_Tur_180,base.si,Turnišče
state_SI_Vel_181,base.si,Velenje
state_SI_Vel_182,base.si,Velike Lašče
state_SI_Vip_183,base.si,Vipava
state_SI_Vit_184,base.si,Vitanje
state_SI_Vod_185,base.si,Vodice
state_SI_Vrh_186,base.si,Vrhnika
state_SI_Vuz_187,base.si,Vuzenica
state_SI_Zag_188,base.si,Zagorje ob Savi
state_SI_Zav_189,base.si,Zavrč
state_SI_Žel_190,base.si,Železniki
state_SI_Voj_191,base.si,Vojnik
state_SI_Vra_192,base.si,Vransko
state_SI_Žal_193,base.si,Žalec
state_SI_Žet_194,base.si,Žetale
state_SI_Žir_195,base.si,Žirovnica
state_SI_Žuž_196,base.si,Žužemberk
state_SI_Trn_197,base.si,Trnovska Vas
state_SI_Trz_198,base.si,Trzin
state_SI_Vel_199,base.si,Velika Polana
state_SI_Ver_200,base.si,Veržej
state_SI_Žir_201,base.si,Žiri
state_SI_Zre_202,base.si,Zreče
state_SI_Tab_203,base.si,Tabor
state_SI_Tiš_204,base.si,Tišina
state_SI_Osi_205,base.si,Osilnica
state_SI_Kos_206,base.si,Kostel
state_SI_Cir_207,base.si,Cirkulane
state_SI_Apa_208,base.si,Apače
state_SI_Kom_209,base.si,Komenda
state_SI_Šma_210,base.si,Šmarješke Toplice
state_SI_Naz_211,base.si,Nazarje
state_SI_Ank_212,base.si,Ankaran
state_SK_Žil_1,base.sk,Žilinský
state_SK_Bra_2,base.sk,Bratislavský
state_SK_Trn_3,base.sk,Trnavský
state_SK_Pre_4,base.sk,Prešovský
state_SK_Koš_5,base.sk,Košický
state_SK_Tre_6,base.sk,Trenčiansky
state_SK_Nit_7,base.sk,Nitriansky
state_SK_Ban_8,base.sk,Banskobystrický
state_SL_Sou_1,base.sl,Southern
state_SL_Nor_2,base.sl,Northern
state_SL_Eas_3,base.sl,Eastern
state_SL_Wes_4,base.sl,Western Area
state_SM_Ser_1,base.sm,Serravalle
state_SM_Chi_2,base.sm,Chiesanuova
state_SM_Acq_3,base.sm,Acquaviva
state_SM_San_4,base.sm,San Marino Città
state_SN_Lou_1,base.sn,Louga
state_SN_Séd_2,base.sn,Sédhiou
state_SN_Mat_3,base.sn,Matam
state_SN_Dak_4,base.sn,Dakar
state_SN_Sai_5,base.sn,Saint-Louis
state_SN_Dio_6,base.sn,Diourbel
state_SN_Tam_7,base.sn,Tambacounda
state_SN_Thi_8,base.sn,Thiès
state_SN_Fat_9,base.sn,Fatick
state_SN_Kao_10,base.sn,Kaolack
state_SN_Kol_11,base.sn,Kolda
state_SN_Zig_12,base.sn,Ziguinchor
state_SN_Kaf_13,base.sn,Kaffrine
state_SN_Kéd_14,base.sn,Kédougou
state_SO_Woq_1,base.so,Woqooyi Galbeed
state_SO_Gal_2,base.so,Galguduud
state_SO_Ban_3,base.so,Banaadir
state_SO_Bar_4,base.so,Bari
state_SO_Nug_5,base.so,Nugaal
state_SO_Soo_6,base.so,Sool
state_SO_Ged_7,base.so,Gedo
state_SO_Jub_8,base.so,Jubbada Hoose
state_SO_Bay_9,base.so,Bay
state_SO_Awd_10,base.so,Awdal
state_SO_Tog_11,base.so,Togdheer
state_SO_Mud_12,base.so,Mudug
state_SO_San_13,base.so,Sanaag
state_SO_Jub_14,base.so,Jubbada Dhexe
state_SO_Bak_15,base.so,Bakool
state_SO_Sha_16,base.so,Shabeellaha Hoose
state_SO_Sha_17,base.so,Shabeellaha Dhexe
state_SO_Hii_18,base.so,Hiiraan
state_SR_Sip_1,base.sr,Sipaliwini
state_SR_Par_2,base.sr,Paramaribo
state_SR_Sar_3,base.sr,Saramacca
state_SR_Wan_4,base.sr,Wanica
state_SR_Mar_5,base.sr,Marowijne
state_SR_Cor_6,base.sr,Coronie
state_SR_Nic_7,base.sr,Nickerie
state_SR_Com_8,base.sr,Commewijne
state_SR_Par_9,base.sr,Para
state_SR_Bro_10,base.sr,Brokopondo
state_SS_Cen_1,base.ss,Central Equatoria
state_SS_Upp_2,base.ss,Upper Nile
state_SS_War_3,base.ss,Warrap
state_SS_Eas_4,base.ss,Eastern Equatoria
state_SS_Wes_5,base.ss,Western Equatoria
state_SS_Nor_6,base.ss,Northern Bahr el Ghazal
state_SS_Lak_7,base.ss,Lakes
state_SS_Jon_8,base.ss,Jonglei
state_SS_Uni_9,base.ss,Unity
state_SS_Wes_10,base.ss,Western Bahr el Ghazal
state_ST_Prí_1,base.st,Príncipe
state_ST_São_2,base.st,São Tomé
state_SV_San_1,base.sv,San Salvador
state_SV_San_2,base.sv,San Miguel
state_SV_La _3,base.sv,La Libertad
state_SV_Ahu_4,base.sv,Ahuachapán
state_SV_Cus_5,base.sv,Cuscatlán
state_SV_La _6,base.sv,La Paz
state_SV_La _7,base.sv,La Unión
state_SV_Mor_8,base.sv,Morazán
state_SV_Cab_9,base.sv,Cabañas
state_SV_Cha_10,base.sv,Chalatenango
state_SV_San_11,base.sv,Santa Ana
state_SV_San_12,base.sv,San Vicente
state_SV_Son_13,base.sv,Sonsonate
state_SV_Usu_14,base.sv,Usulután
state_SY_Ar _1,base.sy,Ar Raqqah
state_SY_Ţar_2,base.sy,Ţarţūs
state_SY_Rīf_3,base.sy,Rīf Dimashq
state_SY_As _4,base.sy,As Suwaydā’
state_SY_Al _5,base.sy,Al Ḩasakah
state_SY_Dar_6,base.sy,Dar‘ā
state_SY_Ḩam_7,base.sy,Ḩamāh
state_SY_Idl_8,base.sy,Idlib
state_SY_Ḩal_9,base.sy,Ḩalab
state_SY_Ḩim_10,base.sy,Ḩimş
state_SY_Dim_11,base.sy,Dimashq
state_SY_Al _12,base.sy,Al Lādhiqīyah
state_SY_Al _13,base.sy,Al Qunayţirah
state_SY_Day_14,base.sy,Dayr az Zawr
state_SZ_Hho_1,base.sz,Hhohho
state_SZ_Shi_2,base.sz,Shiselweni
state_SZ_Lub_3,base.sz,Lubombo
state_SZ_Man_4,base.sz,Manzini
state_TD_Log_1,base.td,Logone Oriental
state_TD_Had_2,base.td,Hadjer-Lamis
state_TD_Man_3,base.td,Mandoul
state_TD_May_4,base.td,Mayo-Kébbi Ouest
state_TD_Log_5,base.td,Logone Occidental
state_TD_Tib_6,base.td,Tibesti
state_TD_Vil_7,base.td,Ville de N’Djaména
state_TD_May_8,base.td,Mayo-Kébbi Est
state_TD_Bat_9,base.td,Batha
state_TD_Tan_10,base.td,Tandjilé
state_TD_Sal_11,base.td,Salamat
state_TD_Cha_12,base.td,Chari-Baguirmi
state_TD_Gué_13,base.td,Guéra
state_TD_Kan_14,base.td,Kanem
state_TD_Enn_15,base.td,Ennedi-Ouest
state_TD_Bar_16,base.td,Barh el Gazel
state_TD_Sil_17,base.td,Sila
state_TD_Enn_18,base.td,Ennedi-Est
state_TD_Wad_19,base.td,Wadi Fira
state_TD_Oua_20,base.td,Ouaddaï
state_TD_Bor_21,base.td,Borkou
state_TD_Moy_22,base.td,Moyen-Chari
state_TD_Lac_23,base.td,Lac
state_TG_Mar_1,base.tg,Maritime
state_TG_Pla_2,base.tg,Plateaux
state_TG_Sav_3,base.tg,Savanes
state_TG_Kar_4,base.tg,Kara
state_TG_Cen_5,base.tg,Centrale
state_TH_Amn_1,base.th,Amnat Charoen
state_TH_Chi_2,base.th,Chiang Rai
state_TH_Kru_3,base.th,Krung Thep Maha Nakhon
state_TH_Sam_4,base.th,Samut Prakan
state_TH_Ray_5,base.th,Rayong
state_TH_Cho_6,base.th,Chon Buri
state_TH_Phi_7,base.th,Phitsanulok
state_TH_Yal_8,base.th,Yala
state_TH_Pha_9,base.th,Phayao
state_TH_Pha_10,base.th,Phatthalung
state_TH_Non_11,base.th,Nong Khai
state_TH_Suk_12,base.th,Sukhothai
state_TH_Sin_13,base.th,Sing Buri
state_TH_Sat_14,base.th,Satun
state_TH_Ran_15,base.th,Ranong
state_TH_Pra_16,base.th,Prachin Buri
state_TH_Sa _17,base.th,Sa Kaeo
state_TH_Roi_18,base.th,Roi Et
state_TH_Phu_19,base.th,Phuket
state_TH_Phr_20,base.th,Phrae
state_TH_Phi_21,base.th,Phichit
state_TH_Phe_22,base.th,Phetchabun
state_TH_Cha_23,base.th,Chaiyaphum
state_TH_Cha_24,base.th,Chanthaburi
state_TH_Cha_25,base.th,Chai Nat
state_TH_Cha_26,base.th,Chachoengsao
state_TH_Ang_27,base.th,Ang Thong
state_TH_Sur_28,base.th,Surat Thani
state_TH_Phr_29,base.th,Phra Nakhon Si Ayutthaya
state_TH_Pha_30,base.th,Phangnga
state_TH_Lam_31,base.th,Lampang
state_TH_Kal_32,base.th,Kalasin
state_TH_Nak_33,base.th,Nakhon Sawan
state_TH_Nak_34,base.th,Nakhon Phanom
state_TH_Mah_35,base.th,Maha Sarakham
state_TH_Lop_36,base.th,Lop Buri
state_TH_Loe_37,base.th,Loei
state_TH_Uth_38,base.th,Uthai Thani
state_TH_Tra_39,base.th,Trang
state_TH_Phe_40,base.th,Phetchaburi
state_TH_Yas_41,base.th,Yasothon
state_TH_Sur_42,base.th,Surin
state_TH_Utt_43,base.th,Uttaradit
state_TH_Mae_44,base.th,Mae Hong Son
state_TH_Sam_45,base.th,Samut Songkhram
state_TH_Tak_46,base.th,Tak
state_TH_Chi_47,base.th,Chiang Mai
state_TH_Nar_48,base.th,Narathiwat
state_TH_Son_49,base.th,Songkhla
state_TH_Ubo_50,base.th,Ubon Ratchathani
state_TH_Tra_51,base.th,Trat
state_TH_Kan_52,base.th,Kanchanaburi
state_TH_Nak_53,base.th,Nakhon Ratchasima
state_TH_Sak_54,base.th,Sakon Nakhon
state_TH_Lam_55,base.th,Lamphun
state_TH_Nak_56,base.th,Nakhon Pathom
state_TH_Rat_57,base.th,Ratchaburi
state_TH_Udo_58,base.th,Udon Thani
state_TH_Sam_59,base.th,Samut Sakhon
state_TH_Sis_60,base.th,Sisaket
state_TH_Sup_61,base.th,Suphan Buri
state_TH_Non_62,base.th,Nonthaburi
state_TH_Kho_63,base.th,Khon Kaen
state_TH_Muk_64,base.th,Mukdahan
state_TH_Non_65,base.th,Nong Bua Lamphu
state_TH_Nak_66,base.th,Nakhon Si Thammarat
state_TH_Kra_67,base.th,Krabi
state_TH_Pat_68,base.th,Pathum Thani
state_TH_Nak_69,base.th,Nakhon Nayok
state_TH_Pra_70,base.th,Prachuap Khiri Khan
state_TH_Nan_71,base.th,Nan
state_TH_Bue_72,base.th,Bueng Kan
state_TH_Kam_73,base.th,Kamphaeng Phet
state_TH_Chu_74,base.th,Chumphon
state_TH_Pat_75,base.th,Pattani
state_TH_Bur_76,base.th,Buriram
state_TH_Sar_77,base.th,Sara Buri
state_TJ_Kŭh_1,base.tj,Kŭhistoni Badakhshon
state_TJ_Kha_2,base.tj,Khatlon
state_TJ_Sug_3,base.tj,Sughd
state_TJ_Dus_4,base.tj,Dushanbe
state_TL_Díl_1,base.tl,Díli
state_TL_Ail_2,base.tl,Aileu
state_TL_Ain_3,base.tl,Ainaro
state_TL_Bau_4,base.tl,Baucau
state_TL_Bob_5,base.tl,Bobonaro
state_TL_Cov_6,base.tl,Cova Lima
state_TL_Erm_7,base.tl,Ermera
state_TL_Lau_8,base.tl,Lautém
state_TL_Liq_9,base.tl,Liquiçá
state_TL_Man_10,base.tl,Manatuto
state_TL_Man_11,base.tl,Manufahi
state_TL_Oec_12,base.tl,Oecussi-Ambeno
state_TL_Viq_13,base.tl,Viqueque
state_TM_Bal_1,base.tm,Balkan
state_TM_Daş_2,base.tm,Daşoguz
state_TM_Leb_3,base.tm,Lebap
state_TM_Mar_4,base.tm,Mary
state_TM_Aha_5,base.tm,Ahal
state_TN_Tat_1,base.tn,Tataouine
state_TN_Méd_2,base.tn,Médenine
state_TN_Gab_3,base.tn,Gabès
state_TN_Gaf_4,base.tn,Gafsa
state_TN_Kas_5,base.tn,Kasserine
state_TN_Sid_6,base.tn,Sidi Bouzid
state_TN_Sfa_7,base.tn,Sfax
state_TN_Mah_8,base.tn,Mahdia
state_TN_Mon_9,base.tn,Monastir
state_TN_Sou_10,base.tn,Sousse
state_TN_Kai_11,base.tn,Kairouan
state_TN_Kef_12,base.tn,Kef
state_TN_Jen_13,base.tn,Jendouba
state_TN_Béj_14,base.tn,Béja
state_TN_Biz_15,base.tn,Bizerte
state_TN_Zag_16,base.tn,Zaghouan
state_TN_Sil_17,base.tn,Siliana
state_TN_Nab_18,base.tn,Nabeul
state_TN_Kéb_19,base.tn,Kébili
state_TN_Toz_20,base.tn,Tozeur
state_TN_Tun_21,base.tn,Tunis
state_TN_Ben_22,base.tn,Ben Arous
state_TN_Man_23,base.tn,Manouba
state_TN_L’A_24,base.tn,L’Ariana
state_TO_Vav_1,base.to,Vava‘u
state_TO_Ton_2,base.to,Tongatapu
state_TR_Isp_1,base.tr,Isparta
state_TR_Siv_2,base.tr,Sivas
state_TR_Kil_3,base.tr,Kilis
state_TR_Edi_4,base.tr,Edirne
state_TR_Bin_5,base.tr,Bingöl
state_TR_Çor_6,base.tr,Çorum
state_TR_Iğd_7,base.tr,Iğdır
state_TR_Bat_8,base.tr,Batman
state_TR_Riz_9,base.tr,Rize
state_TR_Ard_10,base.tr,Ardahan
state_TR_Adı_11,base.tr,Adıyaman
state_TR_Bit_12,base.tr,Bitlis
state_TR_Tra_13,base.tr,Trabzon
state_TR_Mar_14,base.tr,Mardin
state_TR_Gaz_15,base.tr,Gaziantep
state_TR_Sin_16,base.tr,Sinop
state_TR_Man_17,base.tr,Manisa
state_TR_Ayd_18,base.tr,Aydın
state_TR_Gir_19,base.tr,Giresun
state_TR_Hat_20,base.tr,Hatay
state_TR_Kah_21,base.tr,Kahramanmaraş
state_TR_Ada_22,base.tr,Adana
state_TR_Osm_23,base.tr,Osmaniye
state_TR_Kay_24,base.tr,Kayseri
state_TR_Sam_25,base.tr,Samsun
state_TR_Yoz_26,base.tr,Yozgat
state_TR_Ama_27,base.tr,Amasya
state_TR_Tok_28,base.tr,Tokat
state_TR_Niğ_29,base.tr,Niğde
state_TR_Kır_30,base.tr,Kırıkkale
state_TR_Bur_31,base.tr,Burdur
state_TR_Kır_32,base.tr,Kırşehir
state_TR_Kar_33,base.tr,Karabük
state_TR_Kar_34,base.tr,Karaman
state_TR_Nev_35,base.tr,Nevşehir
state_TR_Aks_36,base.tr,Aksaray
state_TR_Ank_37,base.tr,Ankara
state_TR_Afy_38,base.tr,Afyonkarahisar
state_TR_Kas_39,base.tr,Kastamonu
state_TR_Bol_40,base.tr,Bolu
state_TR_Ant_41,base.tr,Antalya
state_TR_Kon_42,base.tr,Konya
state_TR_Çan_43,base.tr,Çankırı
state_TR_Bal_44,base.tr,Balıkesir
state_TR_Bar_45,base.tr,Bartın
state_TR_Düz_46,base.tr,Düzce
state_TR_Zon_47,base.tr,Zonguldak
state_TR_Esk_48,base.tr,Eskişehir
state_TR_Sak_49,base.tr,Sakarya
state_TR_Koc_50,base.tr,Kocaeli
state_TR_Yal_51,base.tr,Yalova
state_TR_Bil_52,base.tr,Bilecik
state_TR_İst_53,base.tr,İstanbul
state_TR_Den_54,base.tr,Denizli
state_TR_Muğ_55,base.tr,Muğla
state_TR_Tek_56,base.tr,Tekirdağ
state_TR_Küt_57,base.tr,Kütahya
state_TR_Kır_58,base.tr,Kırklareli
state_TR_Uşa_59,base.tr,Uşak
state_TR_Mal_60,base.tr,Malatya
state_TR_Ela_61,base.tr,Elazığ
state_TR_Art_62,base.tr,Artvin
state_TR_Şır_63,base.tr,Şırnak
state_TR_Hak_64,base.tr,Hakkâri
state_TR_Güm_65,base.tr,Gümüşhane
state_TR_Tun_66,base.tr,Tunceli
state_TR_Bay_67,base.tr,Bayburt
state_TR_Erz_68,base.tr,Erzincan
state_TR_Ağr_69,base.tr,Ağrı
state_TR_Muş_70,base.tr,Muş
state_TR_İzm_71,base.tr,İzmir
state_TR_Van_72,base.tr,Van
state_TR_Kar_73,base.tr,Kars
state_TR_Diy_74,base.tr,Diyarbakır
state_TR_Erz_75,base.tr,Erzurum
state_TR_Bur_76,base.tr,Bursa
state_TR_Çan_77,base.tr,Çanakkale
state_TR_Mer_78,base.tr,Mersin
state_TR_Ord_79,base.tr,Ordu
state_TR_Sii_80,base.tr,Siirt
state_TR_Şan_81,base.tr,Şanlıurfa
state_TT_Por_1,base.tt,Port of Spain
state_TT_Ari_2,base.tt,Arima
state_TT_San_3,base.tt,San Juan/Laventille
state_TT_Cha_4,base.tt,Chaguanas
state_TT_Cou_5,base.tt,Couva/Tabaquite/Talparo
state_TT_Pen_6,base.tt,Penal/Debe
state_TT_Die_7,base.tt,Diego Martin
state_TT_Poi_8,base.tt,Point Fortin
state_TT_Pri_9,base.tt,Princes Town
state_TT_May_10,base.tt,Mayaro/Rio Claro
state_TT_San_11,base.tt,San Fernando
state_TT_San_12,base.tt,Sangre Grande
state_TT_Tob_13,base.tt,Tobago
state_TT_Sip_14,base.tt,Siparia
state_TT_Tun_15,base.tt,Tunapuna/Piarco
state_TV_Fun_1,base.tv,Funafuti
state_TW_Tai_1,base.tw,Taipei
state_TW_Pen_2,base.tw,Penghu
state_TW_Pin_3,base.tw,Pingtung
state_TW_Tao_4,base.tw,Taoyuan
state_TW_Hua_5,base.tw,Hualien
state_TW_Mia_6,base.tw,Miaoli
state_TW_Hsi_7,base.tw,Hsinchu
state_TW_Tai_8,base.tw,Taitung
state_TW_Chi_9,base.tw,Chiayi
state_TW_Yil_10,base.tw,Yilan
state_TW_Cha_11,base.tw,Changhua
state_TW_Nan_12,base.tw,Nantou
state_TW_Yun_13,base.tw,Yunlin
state_TW_New_14,base.tw,New Taipei
state_TW_Tai_15,base.tw,Taichung
state_TW_Kee_16,base.tw,Keelung
state_TW_Tai_17,base.tw,Tainan
state_TW_Kao_18,base.tw,Kaohsiung
state_TW_Kin_19,base.tw,Kinmen
state_TW_Lie_20,base.tw,Lienchiang
state_TZ_Ruk_1,base.tz,Rukwa
state_TZ_Mtw_2,base.tz,Mtwara
state_TZ_Zan_3,base.tz,Zanzibar Central/South
state_TZ_Mbe_4,base.tz,Mbeya
state_TZ_Zan_5,base.tz,Zanzibar Urban/West
state_TZ_Kig_6,base.tz,Kigoma
state_TZ_Mar_7,base.tz,Mara
state_TZ_Tan_8,base.tz,Tanga
state_TZ_Kil_9,base.tz,Kilimanjaro
state_TZ_Aru_10,base.tz,Arusha
state_TZ_Lin_11,base.tz,Lindi
state_TZ_Coa_12,base.tz,Coast
state_TZ_Mor_13,base.tz,Morogoro
state_TZ_Pem_14,base.tz,Pemba South
state_TZ_Kag_15,base.tz,Kagera
state_TZ_Iri_16,base.tz,Iringa
state_TZ_Ruv_17,base.tz,Ruvuma
state_TZ_Mwa_18,base.tz,Mwanza
state_TZ_Pem_19,base.tz,Pemba North
state_TZ_Man_20,base.tz,Manyara
state_TZ_Sin_21,base.tz,Singida
state_TZ_Tab_22,base.tz,Tabora
state_TZ_Dod_23,base.tz,Dodoma
state_TZ_Kat_24,base.tz,Katavi
state_TZ_Sim_25,base.tz,Simiyu
state_TZ_Shi_26,base.tz,Shinyanga
state_TZ_Gei_27,base.tz,Geita
state_TZ_Zan_28,base.tz,Zanzibar North
state_TZ_Njo_29,base.tz,Njombe
state_UA_Zak_1,base.ua,Zakarpats’ka Oblast’
state_UA_Kyy_2,base.ua,Kyyiv, Misto
state_UA_Iva_3,base.ua,Ivano-Frankivs’ka Oblast’
state_UA_Khe_4,base.ua,Khersons’ka Oblast’
state_UA_Don_5,base.ua,Donets’ka Oblast’
state_UA_Khm_6,base.ua,Khmel’nyts’ka Oblast’
state_UA_Myk_7,base.ua,Mykolayivs’ka Oblast’
state_UA_L’v_8,base.ua,L’vivs’ka Oblast’
state_UA_Ode_9,base.ua,Odes’ka Oblast’
state_UA_Kha_10,base.ua,Kharkivs’ka Oblast’
state_UA_Zap_11,base.ua,Zaporiz’ka Oblast’
state_UA_Luh_12,base.ua,Luhans’ka Oblast’
state_UA_Sum_13,base.ua,Sums’ka Oblast’
state_UA_Ter_14,base.ua,Ternopil’s’ka Oblast’
state_UA_Pol_15,base.ua,Poltavs’ka Oblast’
state_UA_Vin_16,base.ua,Vinnyts’ka Oblast’
state_UA_Kry_17,base.ua,Krym, Avtonomna Respublika
state_UA_Vol_18,base.ua,Volyns’ka Oblast’
state_UA_Che_19,base.ua,Chernivets’ka Oblast’
state_UA_Che_20,base.ua,Cherkas’ka Oblast’
state_UA_Kyy_21,base.ua,Kyyivs’ka Oblast’
state_UA_Zhy_22,base.ua,Zhytomyrs’ka Oblast’
state_UA_Che_23,base.ua,Chernihivs’ka Oblast’
state_UA_Dni_24,base.ua,Dnipropetrovs’ka Oblast’
state_UA_Riv_25,base.ua,Rivnens’ka Oblast’
state_UA_Sev_26,base.ua,Sevastopol’, Misto
state_UA_Kir_27,base.ua,Kirovohrads’ka Oblast’
state_UG_Ruk_1,base.ug,Rukungiri
state_UG_Kan_2,base.ug,Kanungu
state_UG_Kas_3,base.ug,Kasese
state_UG_Kum_4,base.ug,Kumi
state_UG_Bug_5,base.ug,Bugiri
state_UG_Kib_6,base.ug,Kibaale
state_UG_Kib_7,base.ug,Kiboga
state_UG_Bus_8,base.ug,Bushenyi
state_UG_Hoi_9,base.ug,Hoima
state_UG_Kay_10,base.ug,Kayunga
state_UG_Jin_11,base.ug,Jinja
state_UG_Nak_12,base.ug,Nakapiripirit
state_UG_Kye_13,base.ug,Kyenjojo
state_UG_Kal_14,base.ug,Kalangala
state_UG_Muk_15,base.ug,Mukono
state_UG_Sem_16,base.ug,Sembabule
state_UG_Kam_17,base.ug,Kamwenge
state_UG_Wak_18,base.ug,Wakiso
state_UG_Ntu_19,base.ug,Ntungamo
state_UG_Nak_20,base.ug,Nakasongola
state_UG_Kab_21,base.ug,Kabale
state_UG_Mas_22,base.ug,Masindi
state_UG_Kaa_23,base.ug,Kaabong
state_UG_Rak_24,base.ug,Rakai
state_UG_Isi_25,base.ug,Isingiro
state_UG_Kir_26,base.ug,Kiryandongo
state_UG_Zom_27,base.ug,Zombo
state_UG_Pal_28,base.ug,Pallisa
state_UG_Luw_29,base.ug,Luwero
state_UG_Kot_30,base.ug,Kotido
state_UG_Lir_31,base.ug,Lira
state_UG_Mub_32,base.ug,Mubende
state_UG_Bui_33,base.ug,Buikwe
state_UG_Lam_34,base.ug,Lamwo
state_UG_Aga_35,base.ug,Agago
state_UG_Nap_36,base.ug,Napak
state_UG_Luu_37,base.ug,Luuka
state_UG_Otu_38,base.ug,Otuke
state_UG_Ale_39,base.ug,Alebtong
state_UG_Amu_40,base.ug,Amuria
state_UG_Kol_41,base.ug,Kole
state_UG_Oya_42,base.ug,Oyam
state_UG_Abi_43,base.ug,Abim
state_UG_Kwe_44,base.ug,Kween
state_UG_Bul_45,base.ug,Bulambuli
state_UG_Bud_46,base.ug,Bududa
state_UG_Amu_47,base.ug,Amudat
state_UG_Buk_48,base.ug,Bukwa
state_UG_Kap_49,base.ug,Kapchorwa
state_UG_Mas_50,base.ug,Masaka
state_UG_Mba_51,base.ug,Mbale
state_UG_Mba_52,base.ug,Mbarara
state_UG_Tor_53,base.ug,Tororo
state_UG_Sir_54,base.ug,Sironko
state_UG_Rub_55,base.ug,Rubirizi
state_UG_Mit_56,base.ug,Mitooma
state_UG_Nto_57,base.ug,Ntoroko
state_UG_Gom_58,base.ug,Gomba
state_UG_She_59,base.ug,Sheema
state_UG_Nak_60,base.ug,Nakaseke
state_UG_Iba_61,base.ug,Ibanda
state_UG_Nam_62,base.ug,Namayingo
state_UG_Buv_63,base.ug,Buvuma
state_UG_Kye_64,base.ug,Kyegegwa
state_UG_Lwe_65,base.ug,Lwengo
state_UG_Buk_66,base.ug,Bukomansimbi
state_UG_Kal_67,base.ug,Kalungu
state_UG_Kir_68,base.ug,Kiruhura
state_UG_Lya_69,base.ug,Lyantonde
state_UG_Buy_70,base.ug,Buyende
state_UG_Ngo_71,base.ug,Ngora
state_UG_Kib_72,base.ug,Kibuku
state_UG_Buh_73,base.ug,Buhweju
state_UG_Buk_74,base.ug,Bukedea
state_UG_Kam_75,base.ug,Kampala
state_UG_Neb_76,base.ug,Nebbi
state_UG_Kob_77,base.ug,Koboko
state_UG_Aru_78,base.ug,Arua
state_UG_Mar_79,base.ug,Maracha
state_UG_Yum_80,base.ug,Yumbe
state_UG_Bul_81,base.ug,Buliisa
state_UG_Gul_82,base.ug,Gulu
state_UG_Adj_83,base.ug,Adjumani
state_UG_Moy_84,base.ug,Moyo
state_UG_Nwo_85,base.ug,Nwoya
state_UG_Amu_86,base.ug,Amuru
state_UG_Kis_87,base.ug,Kisoro
state_UG_Kit_88,base.ug,Kitgum
state_UG_Pad_89,base.ug,Pader
state_UG_Kat_90,base.ug,Katakwi
state_UG_Mor_91,base.ug,Moroto
state_UG_May_92,base.ug,Mayuge
state_UG_Mit_93,base.ug,Mityana
state_UG_Bun_94,base.ug,Bundibugyo
state_UG_Kab_95,base.ug,Kabarole
state_UG_Man_96,base.ug,Manafwa
state_UG_Nam_97,base.ug,Namutumba
state_UG_But_98,base.ug,Butaleja
state_UG_Kal_99,base.ug,Kaliro
state_UG_But_100,base.ug,Butambala
state_UG_Sor_101,base.ug,Soroti
state_UG_Amo_102,base.ug,Amolatar
state_UG_Apa_103,base.ug,Apac
state_UG_Mpi_104,base.ug,Mpigi
state_UG_Kam_105,base.ug,Kamuli
state_UG_Iga_106,base.ug,Iganga
state_UG_Kya_107,base.ug,Kyankwanzi
state_UG_Bus_108,base.ug,Busia
state_UG_Dok_109,base.ug,Dokolo
state_UG_Ser_110,base.ug,Serere
state_UG_Kab_111,base.ug,Kaberamaido
state_UY_Flo_1,base.uy,Flores
state_UY_Dur_2,base.uy,Durazno
state_UY_Can_3,base.uy,Canelones
state_UY_Riv_4,base.uy,Rivera
state_UY_Mon_5,base.uy,Montevideo
state_UY_Tre_6,base.uy,Treinta y Tres
state_UY_Lav_7,base.uy,Lavalleja
state_UY_Roc_8,base.uy,Rocha
state_UY_Mal_9,base.uy,Maldonado
state_UY_Col_10,base.uy,Colonia
state_UY_Art_11,base.uy,Artigas
state_UY_Flo_12,base.uy,Florida
state_UY_Río_13,base.uy,Río Negro
state_UY_Cer_14,base.uy,Cerro Largo
state_UY_Sor_15,base.uy,Soriano
state_UY_Pay_16,base.uy,Paysandú
state_UY_Sal_17,base.uy,Salto
state_UY_Tac_18,base.uy,Tacuarembó
state_UY_San_19,base.uy,San José
state_UZ_Sam_1,base.uz,Samarqand
state_UZ_Far_2,base.uz,Farg‘ona
state_UZ_Tos_3,base.uz,Toshkent
state_UZ_Qas_4,base.uz,Qashqadaryo
state_UZ_Sir_5,base.uz,Sirdaryo
state_UZ_Qor_6,base.uz,Qoraqalpog‘iston
state_UZ_Jiz_7,base.uz,Jizzax
state_UZ_Xor_8,base.uz,Xorazm
state_UZ_Bux_9,base.uz,Buxoro
state_UZ_Nav_10,base.uz,Navoiy
state_UZ_And_11,base.uz,Andijon
state_UZ_Nam_12,base.uz,Namangan
